nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
500.0,16400.0,16400.0,39,22338.0,4,15,0,1,0,1,1,0,0
2614.0,15614.0,17413.0,32,54183.0,2,16,1,1,1,1,1,0,0
200.0,-128.0,1997.0,27,12180.0,4,14,1,0,0,1,1,0,0
20000.0,26800.0,185800.0,39,47025.0,5,12,1,1,1,1,0,1,1
1120.0,21220.0,56020.0,36,45855.0,5,12,1,1,1,1,1,0,1
2498.0,70498.0,140498.0,42,63333.0,4,18,1,1,1,1,1,1,1
500.0,-2606.0,-1606.0,47,36222.0,5,12,0,1,1,1,1,0,1
29896.0,77396.0,152396.0,32,98607.0,1,17,0,0,0,1,1,0,1
540.0,640.0,1640.0,27,19143.0,2,12,0,0,0,1,1,0,0
0.0,0.0,30000.0,58,9744.0,3,4,1,1,0,1,0,0,1
2000.0,3220.0,123899.0,51,43824.0,3,15,0,0,0,1,1,0,1
17000.0,30000.0,45000.0,34,146250.0,3,18,1,1,1,1,1,1,1
499.0,3399.0,9124.0,30,26430.0,1,16,1,0,0,1,1,0,0
7999.0,32699.0,32699.0,51,43404.0,3,13,0,1,1,1,1,0,0
50000.0,74800.0,164450.0,41,90261.0,4,12,0,1,0,1,1,1,1
6000.0,4500.0,27000.0,34,67800.0,4,16,0,1,0,1,1,0,1
6.0,2006.0,37506.0,59,8454.0,2,10,0,0,0,1,1,0,1
59000.0,59500.0,237000.0,62,31338.0,1,18,1,0,0,1,1,0,1
5204.0,45584.0,91502.0,40,50646.0,2,17,1,0,0,1,1,1,1
20285.0,64785.0,214785.0,50,58572.0,3,12,1,1,1,1,1,0,1
750.0,50.0,6050.0,29,25155.0,3,14,0,1,0,1,0,0,0
4000.0,25100.0,65100.0,52,52050.0,2,12,0,1,1,1,1,0,1
2100.0,1100.0,38153.0,59,40200.0,1,18,0,0,0,1,0,0,1
16000.0,32000.0,128179.0,29,56844.0,1,1,1,0,0,1,1,1,1
11449.0,18853.0,78853.0,50,44172.0,5,15,1,1,1,1,1,1,1
37700.0,40400.0,47143.0,26,23235.0,1,18,1,0,0,1,1,0,0
1600.0,-13700.0,-13700.0,28,21216.0,4,12,0,1,0,1,0,0,0
16949.0,17099.0,17224.0,39,59616.0,1,18,0,0,0,1,1,1,0
6100.0,14600.0,55500.0,55,60267.0,3,12,1,1,1,1,1,0,1
35750.0,115750.0,313750.0,36,108276.0,4,16,0,1,0,1,1,0,1
500.0,-200.0,9800.0,32,42024.0,5,16,1,1,1,1,1,0,0
31000.0,138000.0,300000.0,56,100365.0,2,18,1,1,1,1,1,1,1
100.0,-3400.0,17600.0,31,19302.0,1,17,1,0,0,1,0,0,1
108000.0,163300.0,461675.0,53,9294.0,1,16,1,0,0,1,1,1,1
131300.0,206500.0,337000.0,49,77244.0,4,12,0,1,1,1,1,0,1
50.0,1050.0,27850.0,42,17244.0,3,10,0,1,0,1,1,0,1
1349.0,-3651.0,-301.0,40,27915.0,1,16,0,0,0,1,0,0,0
399.0,2473.0,2473.0,28,14118.0,3,12,0,0,0,1,1,0,0
9999.0,10329.0,210329.0,64,37242.0,2,14,0,1,0,1,1,0,1
1200.0,1200.0,1200.0,38,44409.0,4,15,0,1,0,1,0,0,1
18000.0,22350.0,99850.0,41,32610.0,2,15,1,0,0,1,0,1,1
0.0,-1600.0,45125.0,27,54444.0,1,17,0,0,0,1,0,0,1
1099.0,1099.0,10099.0,34,24300.0,4,1,1,1,1,1,0,0,0
12000.0,13900.0,53900.0,28,60090.0,4,12,0,1,0,1,1,0,1
450.0,-6450.0,-5600.0,29,37812.0,4,18,1,1,1,1,0,0,1
1000.0,18700.0,24700.0,41,75321.0,1,18,1,0,0,1,1,0,0
13371.0,53421.0,76408.0,36,42834.0,4,12,0,1,0,1,1,0,1
92748.0,59348.0,90348.0,43,63813.0,2,15,0,1,1,1,1,1,1
7110.0,12818.0,155918.0,36,43437.0,3,16,1,1,1,1,1,1,1
1150.0,6150.0,32150.0,39,10140.0,1,12,0,0,0,1,1,1,1
194000.0,241442.0,406442.0,46,48000.0,4,12,1,1,1,1,1,1,1
0.0,8000.0,33350.0,44,17880.0,1,11,0,0,0,1,1,0,1
200.0,-6500.0,-1725.0,31,32580.0,3,12,1,0,0,1,0,0,0
1500.0,500.0,62379.0,26,34275.0,1,15,0,0,0,1,1,0,1
4160.0,4160.0,73910.0,42,18375.0,7,12,1,1,1,1,0,0,1
0.0,-1600.0,13400.0,45,46812.0,4,18,0,1,1,1,0,0,0
9798.0,12398.0,62398.0,32,45933.0,2,16,0,1,1,1,1,0,1
3199.0,3199.0,187199.0,53,39666.0,2,14,1,1,0,1,0,0,1
520.0,2248.0,2248.0,38,45729.0,3,13,1,1,1,1,1,0,0
18012.0,25012.0,33187.0,48,39246.0,2,17,1,0,0,1,1,1,0
500.0,-16500.0,-13834.0,36,23820.0,4,16,0,0,0,1,0,0,1
2600.0,20733.0,32213.0,42,44520.0,3,12,0,1,1,1,0,1,1
6500.0,46500.0,77500.0,39,68949.0,5,13,0,1,0,1,1,1,1
2400.0,-26600.0,-14900.0,41,51300.0,3,11,0,0,0,1,0,0,1
2900.0,71438.0,201438.0,57,100026.0,4,12,0,1,0,1,1,1,1
900.0,19850.0,78850.0,25,37953.0,4,12,0,1,1,1,1,0,1
2393.0,7983.0,170108.0,64,38991.0,2,17,1,0,0,1,1,0,1
35000.0,34475.0,60375.0,34,61350.0,3,16,0,1,0,1,0,0,1
1100.0,4300.0,33725.0,45,20010.0,4,13,1,0,0,1,0,1,1
6000.0,4116.0,11678.0,31,57918.0,3,16,0,1,1,1,1,0,1
6226.0,1226.0,46476.0,64,34035.0,3,12,1,1,1,1,0,0,1
500.0,10440.0,182440.0,51,46980.0,3,12,1,1,1,1,1,1,1
1100.0,100.0,10100.0,32,42231.0,4,12,1,1,1,1,0,0,0
3000.0,2500.0,22500.0,39,57330.0,4,12,0,1,1,1,0,0,1
3000.0,3000.0,144000.0,42,51900.0,3,16,1,1,1,1,0,0,1
294.0,-4496.0,28104.0,42,44016.0,4,12,0,1,1,1,1,1,0
2412.0,43612.0,94612.0,57,39921.0,2,12,0,1,0,1,1,0,1
1060.0,2060.0,128060.0,41,34794.0,4,12,0,1,1,1,0,1,1
104900.0,108800.0,296800.0,56,108621.0,4,13,0,1,0,1,0,1,1
250.0,-1550.0,17950.0,39,16392.0,4,12,0,1,1,1,0,0,1
1016.0,-1034.0,2466.0,35,39915.0,1,14,0,0,0,1,1,0,1
7405.0,9855.0,21614.0,42,35244.0,1,18,1,0,0,1,1,1,1
34998.0,88998.0,438998.0,53,39600.0,2,16,0,1,0,1,1,1,1
8008.0,55608.0,140608.0,43,46596.0,4,16,1,1,0,1,1,1,1
81300.0,83700.0,161064.0,30,41535.0,1,14,1,0,0,1,0,1,1
4595.0,3695.0,106695.0,54,50859.0,2,12,1,1,1,1,0,0,1
4000.0,-21800.0,21200.0,45,28584.0,3,15,0,1,1,1,1,0,1
32000.0,40800.0,199800.0,38,76212.0,2,18,1,1,1,1,1,1,1
25500.0,22700.0,47050.0,51,30537.0,1,13,0,0,0,1,1,0,1
2400.0,-100.0,41100.0,42,42678.0,5,12,1,1,1,1,0,0,1
3100.0,4900.0,53400.0,52,45090.0,4,12,1,1,1,1,1,0,1
3750.0,14550.0,14550.0,27,62895.0,2,13,0,1,1,1,1,1,1
5500.0,2500.0,3250.0,39,45717.0,4,17,0,0,0,1,0,0,0
155.0,2947.0,13313.0,56,16671.0,1,12,1,0,0,1,1,0,1
2000.0,600.0,4025.0,38,33579.0,1,16,0,0,0,1,1,0,0
2100.0,1100.0,2600.0,28,32034.0,1,16,0,0,0,1,1,0,0
660.0,-340.0,-340.0,26,31689.0,2,12,0,1,1,1,0,0,0
2777.0,427.0,30537.0,36,76566.0,5,15,1,1,1,1,1,0,1
936.0,836.0,7669.0,33,39027.0,3,12,1,1,0,1,1,0,1
999.0,5059.0,201002.0,45,36060.0,3,13,1,0,0,1,1,0,1
6000.0,8206.0,71206.0,37,59028.0,4,16,1,1,1,1,1,0,1
6100.0,79700.0,173700.0,43,69000.0,2,13,0,1,0,1,1,0,1
29750.0,109250.0,141250.0,36,100125.0,4,16,1,1,1,1,1,1,1
11500.0,31500.0,100800.0,46,32637.0,1,15,0,0,0,1,1,0,1
499.0,-9301.0,82699.0,39,38511.0,4,15,0,1,1,1,1,0,1
700.0,14200.0,50200.0,51,58338.0,4,12,0,1,1,1,1,1,1
200.0,-3500.0,21975.0,34,49515.0,2,16,1,0,0,1,0,0,1
2300.0,1200.0,161200.0,40,56037.0,4,16,1,1,1,1,0,0,1
0.0,0.0,1500.0,30,14580.0,1,12,0,0,0,1,0,0,0
1990.0,-4010.0,122490.0,35,33762.0,2,14,0,1,0,1,0,0,1
1458.0,-6572.0,45428.0,37,46050.0,4,15,0,1,1,1,1,0,1
73400.0,148000.0,152200.0,47,74196.0,4,18,1,1,1,1,1,0,1
500.0,11000.0,11425.0,38,21360.0,1,4,0,0,0,1,1,1,0
5000.0,34200.0,181146.0,46,100587.0,2,18,0,0,0,1,1,0,1
1120.0,1620.0,92282.0,43,26214.0,4,12,0,1,0,1,1,0,1
200.0,3200.0,18200.0,37,26868.0,4,12,1,0,0,1,1,0,1
3225.0,6775.0,6775.0,51,28902.0,2,12,0,1,1,1,1,0,1
18950.0,20950.0,170950.0,38,155967.0,2,18,0,1,1,1,1,0,1
24750.0,36350.0,95946.0,46,41949.0,1,16,1,0,0,1,1,1,1
5500.0,3000.0,3000.0,26,36930.0,3,12,0,1,1,1,0,0,0
2100.0,3400.0,128400.0,37,40362.0,4,14,0,1,1,1,1,0,1
7086.0,64306.0,182806.0,60,41985.0,2,11,0,1,0,1,1,1,1
916.0,8916.0,23082.0,36,16233.0,3,10,0,0,0,1,1,0,1
6200.0,5528.0,41550.0,28,31203.0,2,16,1,0,0,1,1,0,1
79400.0,80500.0,399500.0,52,78480.0,2,12,0,1,1,1,1,0,1
326.0,226.0,476.0,28,14415.0,1,13,1,0,0,1,0,0,0
4420.0,17420.0,63420.0,30,36750.0,1,14,0,0,0,1,1,0,0
3908.0,3768.0,40768.0,36,39066.0,3,12,1,1,1,1,1,0,1
2000.0,-800.0,94200.0,32,60360.0,2,13,0,1,1,1,0,0,1
4500.0,14330.0,120330.0,39,94860.0,5,12,0,1,1,1,1,1,1
4999.0,-1801.0,169199.0,35,72420.0,4,16,0,1,1,1,0,0,1
7799.0,13059.0,59655.0,29,43047.0,1,17,1,0,0,1,1,0,1
6931.0,25431.0,51431.0,34,65907.0,3,15,1,1,1,1,1,1,1
3400.0,-4500.0,30000.0,32,53322.0,5,16,0,1,1,1,1,0,1
12499.0,-3201.0,49299.0,47,61602.0,2,13,0,1,1,1,0,0,1
700.0,1575.0,29075.0,52,16644.0,2,10,0,1,0,1,1,0,1
84000.0,79000.0,324000.0,34,59922.0,3,16,0,1,0,1,1,1,1
1050.0,16006.0,27106.0,41,43299.0,3,12,0,1,1,1,0,1,1
0.0,-7400.0,-7400.0,44,51180.0,4,17,0,0,0,1,0,0,0
0.0,0.0,43053.0,55,76566.0,2,16,1,0,0,1,0,0,1
1000.0,-410.0,7186.0,42,34440.0,1,1,1,0,0,1,1,0,0
2400.0,25600.0,92100.0,49,25770.0,1,12,1,0,0,1,1,0,1
547.0,-701.0,39799.0,32,15384.0,6,7,0,1,0,1,1,0,1
845.0,-566.0,66649.0,32,42255.0,5,14,0,1,1,1,1,0,1
2100.0,6600.0,11600.0,52,37791.0,2,14,0,1,1,1,0,1,0
1499.0,1499.0,119499.0,44,32910.0,5,12,0,1,1,1,0,0,1
2224.0,7744.0,34244.0,37,36882.0,4,12,0,1,0,1,1,0,1
4810.0,12340.0,15340.0,27,17628.0,4,12,0,1,1,1,1,0,1
2309.0,3509.0,93509.0,54,38250.0,2,10,0,1,1,1,0,1,1
7504.0,7504.0,38504.0,44,38835.0,2,13,0,1,0,1,0,0,1
2000.0,-1600.0,51037.0,32,93120.0,3,12,0,1,1,1,1,0,1
40000.0,62000.0,117000.0,33,100296.0,4,18,0,1,0,1,0,1,1
1675.0,-13325.0,58175.0,34,33669.0,3,12,0,0,0,1,0,0,1
548.0,21548.0,71548.0,62,39342.0,5,8,0,1,0,1,1,0,1
700.0,-5750.0,47650.0,42,37914.0,5,12,0,1,1,1,1,0,1
40000.0,40300.0,147300.0,38,49284.0,2,16,1,1,1,1,1,0,1
5750.0,4200.0,38300.0,42,44760.0,3,17,1,1,1,1,1,0,1
5949.0,5269.0,16344.0,49,29013.0,3,12,1,0,0,1,0,0,1
23081.0,73980.0,373980.0,56,44247.0,2,15,0,1,0,1,1,0,1
8299.0,5633.0,13133.0,44,21990.0,4,16,0,1,1,1,1,0,1
3460.0,21860.0,30910.0,35,54060.0,1,18,0,0,0,1,1,1,0
21549.0,21549.0,125605.0,34,83496.0,4,17,0,1,1,1,0,0,1
1000.0,-14760.0,205240.0,39,42600.0,3,14,0,1,1,1,1,0,1
27000.0,14500.0,39500.0,28,143346.0,2,18,0,1,1,1,1,0,1
7400.0,51800.0,51800.0,36,78765.0,2,18,0,1,1,1,1,1,0
4500.0,4500.0,8900.0,32,36408.0,2,14,1,1,1,1,1,0,1
0.0,0.0,4000.0,33,28200.0,3,12,0,1,1,1,0,0,0
3000.0,7000.0,22000.0,45,27600.0,1,17,0,0,0,1,1,1,1
0.0,-1800.0,-800.0,48,16680.0,1,15,0,0,0,1,0,0,0
0.0,31250.0,37250.0,37,67056.0,3,16,1,1,1,1,1,0,1
0.0,1700.0,89700.0,42,54597.0,4,16,0,1,1,1,1,0,1
150741.0,162741.0,277741.0,59,104121.0,3,15,0,1,0,1,0,1,1
93250.0,196250.0,200250.0,37,95175.0,3,16,0,1,1,1,1,1,1
0.0,200.0,200.0,35,14850.0,8,6,1,1,1,1,1,0,0
6652.0,8152.0,156652.0,38,21015.0,1,18,1,0,0,1,1,0,1
25.0,-5675.0,1825.0,32,22425.0,4,13,0,1,0,1,0,0,0
36000.0,141550.0,255550.0,53,114396.0,2,14,1,1,1,1,1,1,1
2500.0,2500.0,46500.0,42,27990.0,4,12,0,1,1,1,1,0,1
124999.0,222999.0,258249.0,46,54000.0,2,14,0,1,1,1,1,1,1
2400.0,-2200.0,63800.0,51,46008.0,5,10,1,1,1,1,1,1,1
450.0,58850.0,63850.0,30,56757.0,4,16,0,1,1,1,1,1,1
0.0,-14000.0,69000.0,32,44703.0,5,18,0,1,1,1,0,0,1
444.0,5454.0,260954.0,30,39249.0,4,11,0,1,1,1,1,0,1
302.0,1402.0,146527.0,59,22455.0,2,12,0,0,0,1,1,0,1
4999.0,72762.0,122762.0,52,82278.0,4,15,0,1,0,1,1,1,0
0.0,-3000.0,-700.0,41,25800.0,3,10,0,1,1,1,0,0,1
9599.0,5099.0,55209.0,33,110250.0,3,16,0,1,1,1,0,0,1
78000.0,114000.0,214000.0,48,103650.0,3,16,1,1,1,1,1,1,1
25000.0,38307.0,68307.0,39,44460.0,2,16,1,1,1,1,1,1,1
5170.0,-130.0,14370.0,35,43689.0,4,12,0,1,1,1,0,0,1
7540.0,3440.0,104240.0,49,30246.0,2,18,0,1,0,1,1,1,1
2299.0,48799.0,102468.0,41,37254.0,3,12,0,1,1,1,1,1,1
0.0,0.0,500.0,26,10827.0,2,12,0,0,0,1,0,0,0
5122.0,7485.0,29260.0,37,31416.0,5,12,0,1,1,1,1,0,1
133200.0,171700.0,326700.0,35,73800.0,4,16,0,1,0,1,1,0,1
400.0,-1600.0,400.0,41,24660.0,1,12,0,0,0,1,0,0,0
95454.0,107954.0,247954.0,55,52527.0,2,17,1,1,1,1,1,1,1
2500.0,2500.0,35500.0,37,89319.0,7,15,1,1,1,1,0,0,1
3000.0,33200.0,275318.0,36,90318.0,4,16,0,1,1,1,1,1,1
2200.0,40500.0,132084.0,61,74091.0,3,18,1,1,0,1,1,1,1
20380.0,20250.0,64250.0,45,76008.0,2,12,0,1,1,1,0,0,1
2249.0,9160.0,189160.0,60,30735.0,2,12,0,1,1,1,1,1,1
400.0,1300.0,2100.0,37,25245.0,1,14,0,0,0,1,1,0,0
400.0,3126.0,15459.0,41,30813.0,2,18,1,0,0,1,1,1,1
900.0,-10930.0,-930.0,29,57393.0,4,13,0,1,1,1,1,0,0
21600.0,28000.0,248000.0,49,45900.0,2,18,0,1,0,1,0,1,1
15000.0,17500.0,85000.0,42,39900.0,2,17,1,0,0,1,1,0,1
43598.0,58616.0,256616.0,59,29619.0,2,18,0,1,0,1,1,1,1
1450.0,5450.0,11450.0,34,41130.0,3,14,0,1,1,1,1,0,1
999.0,61999.0,216474.0,56,33696.0,5,15,1,0,0,1,1,1,1
0.0,0.0,0.0,38,22806.0,1,5,0,0,0,1,0,0,0
6000.0,74000.0,168000.0,46,65880.0,3,17,0,1,0,1,1,1,1
2999.0,2999.0,59491.0,48,37380.0,1,12,0,0,0,1,0,0,1
15998.0,52248.0,119248.0,60,78432.0,2,18,0,1,0,1,0,1,1
25254.0,67115.0,106975.0,44,55833.0,3,14,0,1,1,1,1,1,1
0.0,4300.0,22300.0,25,19800.0,4,12,0,1,0,1,1,0,0
12400.0,89664.0,133914.0,47,42840.0,2,12,0,1,0,1,1,0,1
4399.0,7149.0,76669.0,33,38880.0,1,14,1,0,0,1,1,0,0
7000.0,12000.0,58000.0,32,28740.0,1,15,1,0,0,1,1,0,1
75.0,-3775.0,25125.0,50,22350.0,6,12,0,1,1,1,0,0,1
15000.0,33800.0,56800.0,29,96180.0,5,16,1,1,1,1,1,1,1
11099.0,49099.0,98865.0,48,10149.0,1,12,1,0,0,1,0,1,1
0.0,-3165.0,-2665.0,43,17418.0,2,12,1,0,0,1,1,0,0
0.0,-4100.0,22733.0,38,45600.0,2,14,1,0,0,1,1,0,1
4882.0,2882.0,37382.0,40,36174.0,2,12,0,1,1,1,0,0,1
2200.0,-5250.0,18200.0,31,28272.0,1,16,1,0,0,1,0,0,1
2998.0,-1502.0,54498.0,49,40494.0,4,16,0,1,1,1,1,0,1
130600.0,190026.0,393026.0,41,88992.0,2,18,0,1,1,1,1,1,1
193600.0,257600.0,484600.0,60,71028.0,2,12,0,1,1,1,1,1,1
27099.0,39099.0,124099.0,43,27546.0,3,12,0,1,0,1,0,1,1
3000.0,20000.0,43950.0,41,42615.0,3,16,1,0,0,1,1,1,1
8000.0,3000.0,86350.0,49,58050.0,2,18,1,0,0,1,0,0,1
4660.0,4660.0,212335.0,54,37320.0,1,14,1,0,0,1,1,0,1
18189.0,32789.0,68789.0,33,53436.0,3,16,1,1,1,1,1,1,1
500.0,300.0,1800.0,47,20406.0,2,9,0,1,0,1,0,0,0
2691.0,19952.0,79352.0,60,35202.0,3,12,1,1,0,1,1,1,1
2000.0,16000.0,34500.0,43,56670.0,4,11,0,1,1,1,1,0,1
20148.0,12148.0,34148.0,36,58026.0,4,17,0,1,1,1,0,1,1
24000.0,24000.0,92000.0,52,80565.0,2,14,0,1,1,1,1,1,1
2550.0,6550.0,82050.0,52,51570.0,3,14,1,1,1,1,1,0,1
8500.0,4800.0,102300.0,54,29310.0,1,18,1,0,0,1,0,0,1
15300.0,-12800.0,-10050.0,28,57900.0,1,18,1,0,0,1,0,0,0
0.0,1300.0,3800.0,27,18270.0,1,12,0,0,0,1,1,0,0
0.0,800.0,24934.0,35,19023.0,5,12,0,1,0,1,1,0,1
7748.0,7748.0,83248.0,60,14523.0,5,10,0,1,0,1,0,0,1
0.0,0.0,0.0,30,14280.0,1,13,0,0,0,1,1,0,0
2895.0,1730.0,2380.0,26,20724.0,1,13,1,0,0,1,0,0,0
8000.0,32200.0,69200.0,30,85386.0,2,18,0,1,1,1,1,1,1
1000.0,22425.0,81425.0,54,65025.0,3,12,0,1,1,1,1,0,1
425.0,-15250.0,5250.0,37,27027.0,4,16,1,0,0,1,1,0,1
0.0,0.0,0.0,55,29250.0,3,12,0,1,0,1,0,0,0
58149.0,75149.0,100149.0,50,50742.0,2,8,0,1,0,1,1,0,1
2330.0,6330.0,21330.0,29,93357.0,1,18,1,0,0,1,1,0,1
899.0,899.0,60899.0,51,19164.0,2,12,0,1,0,1,0,0,1
499.0,-853.0,32147.0,49,43224.0,4,12,1,1,0,1,1,0,1
700.0,-5000.0,-800.0,34,22812.0,1,16,1,0,0,1,0,0,0
30.0,-170.0,130.0,27,14400.0,1,12,0,0,0,1,1,0,0
10641.0,26333.0,26333.0,52,19107.0,2,18,0,1,1,1,0,1,0
6700.0,8600.0,87600.0,34,70590.0,2,12,0,1,1,1,1,0,1
14660.0,22610.0,25960.0,41,37245.0,1,16,1,0,0,1,1,0,1
1050.0,1050.0,19050.0,45,24018.0,3,14,0,1,0,1,0,0,1
800.0,20800.0,27602.0,50,36210.0,2,13,0,1,1,1,1,0,1
1550.0,5850.0,31850.0,50,37635.0,2,12,0,1,1,1,1,0,1
7499.0,16571.0,138250.0,51,25950.0,4,16,0,0,0,1,1,1,1
5050.0,3990.0,61990.0,53,38262.0,2,12,0,1,0,1,0,0,1
490.0,-3135.0,-135.0,30,36540.0,2,14,0,1,1,1,0,0,0
59.0,272.0,13754.0,38,15813.0,2,12,0,0,0,1,1,0,0
900.0,43900.0,172900.0,31,81000.0,3,17,0,1,0,1,1,1,1
0.0,0.0,18000.0,51,22500.0,1,9,0,0,0,1,0,0,1
149.0,849.0,99711.0,54,18756.0,3,12,1,0,0,1,1,0,1
24099.0,22635.0,36635.0,41,56220.0,2,17,0,1,1,1,1,0,1
24274.0,36274.0,121949.0,59,34875.0,1,18,1,0,0,1,0,1,1
251.0,-38523.0,-35023.0,40,44493.0,3,16,1,1,1,1,0,0,0
1000.0,-1100.0,1213.0,38,33048.0,2,15,0,0,0,1,1,0,0
1365.0,14126.0,38126.0,29,50433.0,2,14,1,1,1,1,1,0,1
3500.0,13400.0,198900.0,46,40830.0,4,14,0,1,1,1,1,1,1
2500.0,6500.0,7500.0,37,73665.0,2,16,1,1,1,1,1,0,0
1820.0,-14180.0,-14180.0,36,100356.0,1,18,0,0,0,1,0,0,0
46600.0,96600.0,162600.0,47,60300.0,4,12,0,1,1,1,1,0,1
54312.0,155312.0,313812.0,60,90390.0,2,14,0,1,0,1,1,1,1
200.0,-2800.0,-2300.0,34,12960.0,4,12,0,0,0,1,0,0,0
0.0,5500.0,6000.0,60,9900.0,1,9,0,0,0,1,1,0,0
1860.0,5860.0,35860.0,62,58680.0,2,13,0,1,1,1,1,0,1
6500.0,8500.0,9000.0,52,19638.0,1,10,1,0,0,1,1,0,0
49.0,80049.0,183049.0,52,76806.0,2,13,0,1,1,1,1,0,1
9594.0,10817.0,25768.0,43,52425.0,4,13,0,1,1,1,1,0,1
42000.0,40000.0,43075.0,32,13680.0,1,13,1,0,0,1,0,0,0
7500.0,5500.0,18478.0,38,24150.0,5,14,1,0,0,1,0,0,1
6500.0,34750.0,84929.0,39,36060.0,1,16,0,0,0,1,1,1,1
400.0,-3400.0,1600.0,54,22287.0,2,8,0,1,0,1,1,0,1
5960.0,5260.0,58260.0,50,20484.0,3,12,0,1,0,1,0,0,1
12000.0,38000.0,116500.0,40,68271.0,4,17,0,1,1,1,1,1,1
0.0,-3200.0,-3200.0,35,39522.0,2,16,0,1,1,1,1,0,0
30198.0,60196.0,267050.0,44,97887.0,4,16,0,1,1,1,1,1,1
4099.0,8099.0,41099.0,30,20460.0,2,12,0,1,0,1,1,0,1
29574.0,44098.0,221098.0,43,48468.0,6,12,0,1,0,1,1,0,1
730.0,-17631.0,-14331.0,38,74457.0,5,12,0,1,1,1,1,0,1
8900.0,-3600.0,18400.0,43,52347.0,2,16,1,0,0,1,0,0,1
0.0,0.0,0.0,37,25920.0,5,14,0,1,0,1,0,0,0
2449.0,-751.0,24249.0,43,32046.0,4,12,0,1,1,1,1,0,1
228.0,-4783.0,32717.0,46,51426.0,4,13,0,1,1,1,1,0,1
42000.0,38000.0,70750.0,48,30804.0,2,12,1,0,0,1,0,0,1
1600.0,65633.0,75995.0,53,34584.0,1,14,1,0,0,1,1,1,0
7000.0,6900.0,13000.0,26,19560.0,1,18,1,0,0,1,0,0,0
200.0,2785.0,8339.0,36,28872.0,3,12,0,1,0,1,1,0,1
25150.0,27343.0,214593.0,33,64878.0,1,16,0,0,0,1,1,0,1
3836.0,3836.0,4925.0,25,33174.0,3,13,0,1,0,1,0,0,0
24352.0,72596.0,112596.0,63,53757.0,2,12,0,1,0,1,1,1,1
3944.0,46059.0,52484.0,37,57768.0,1,14,1,0,0,1,1,1,0
41845.0,52436.0,57436.0,34,31242.0,2,16,0,1,1,1,1,1,1
1800.0,500.0,111500.0,46,36003.0,2,9,1,1,1,1,0,0,1
73800.0,150640.0,150840.0,52,30930.0,5,18,1,1,1,1,1,0,1
9999.0,9999.0,113249.0,54,21450.0,3,12,1,0,0,1,0,0,1
179.0,72.0,15372.0,31,33258.0,4,12,0,1,1,1,1,0,1
599.0,599.0,599.0,29,24156.0,1,16,1,0,0,1,0,0,0
300.0,3350.0,3350.0,44,17991.0,3,12,0,1,0,1,1,1,1
200.0,1900.0,1900.0,37,49965.0,5,13,1,1,1,1,1,0,0
300.0,-3700.0,6300.0,40,52173.0,6,14,1,1,1,1,0,0,0
2500.0,200.0,36925.0,52,53430.0,2,18,0,0,0,1,0,0,1
118000.0,161000.0,426000.0,62,66240.0,2,16,0,1,0,1,1,1,1
10447.0,33637.0,105137.0,37,37476.0,4,16,0,1,0,1,0,1,0
18.0,-1597.0,38903.0,39,32139.0,5,13,0,1,1,1,1,0,1
186.0,7886.0,12236.0,34,45528.0,3,16,0,0,0,1,1,0,1
49699.0,79699.0,159699.0,49,51213.0,3,14,1,1,1,1,1,1,1
10049.0,69849.0,106749.0,47,34149.0,3,12,0,1,1,1,1,1,1
67000.0,66900.0,66900.0,36,55200.0,3,10,0,1,1,1,0,0,0
650.0,-7128.0,-7128.0,41,58293.0,4,16,0,1,1,1,1,0,0
2669.0,13369.0,13369.0,49,69312.0,5,15,1,1,1,1,0,1,0
3400.0,3400.0,69400.0,33,52659.0,4,13,1,1,1,1,0,0,1
49.0,-451.0,6292.0,51,11835.0,3,12,0,0,0,1,0,0,1
1200.0,80600.0,90600.0,36,39168.0,4,12,0,1,1,1,1,0,1
6000.0,-20000.0,71050.0,59,53172.0,1,16,1,0,0,1,1,0,1
249.0,-2580.0,270.0,28,10455.0,2,15,0,0,0,1,1,0,0
1950.0,-2850.0,67150.0,59,18894.0,4,12,0,1,0,1,0,0,1
88400.0,249600.0,497200.0,54,81711.0,5,12,0,1,1,1,1,1,1
1125.0,8295.0,113095.0,40,77100.0,4,14,0,1,1,1,1,0,1
2199.0,-4187.0,-3573.0,34,40224.0,3,14,0,0,0,1,1,0,0
2000.0,32500.0,36800.0,37,47664.0,3,14,0,1,1,1,1,0,1
2299.0,7714.0,34134.0,43,40842.0,4,12,0,1,1,1,0,1,1
538.0,538.0,34138.0,27,28704.0,3,14,0,0,0,1,0,0,0
75105.0,181667.0,331667.0,50,66876.0,4,17,0,1,1,1,1,1,1
2456.0,2906.0,3906.0,42,26856.0,1,14,0,0,0,1,1,0,1
1249.0,2449.0,38549.0,59,49950.0,2,12,1,1,1,1,1,0,1
899.0,50899.0,88399.0,61,18669.0,2,8,0,1,0,1,1,0,1
15000.0,16000.0,23675.0,58,30300.0,1,18,1,0,0,1,0,1,0
6180.0,4430.0,4430.0,33,29712.0,4,14,0,1,0,1,1,0,0
2900.0,4600.0,31100.0,59,58716.0,2,12,0,1,1,1,1,1,1
17588.0,19328.0,184708.0,30,9894.0,1,17,0,0,0,1,1,1,1
19287.0,25124.0,61024.0,49,54492.0,2,12,1,1,1,1,0,1,1
8500.0,51500.0,318000.0,45,145854.0,4,12,1,1,1,1,1,0,1
