i,j,from_nuts1,to_nuts1,from_country,to_country,from_group,to_group,same_country,same_group,pip,w_mean,mult,is_queen,is_knn,dist_km
66,28,LV0,EE0,LV,EE,Baltics,Baltics,FALSE,TRUE,0,0,0.025015,TRUE,TRUE,234.25381
66,29,LV0,EL3,LV,EL,Baltics,Southern,FALSE,FALSE,0,0,0.002348,FALSE,FALSE,2089.401255
66,30,LV0,EL4,LV,EL,Baltics,Southern,FALSE,FALSE,0,0,0.00228,FALSE,FALSE,2397.278801
66,31,LV0,EL5,LV,EL,Baltics,Southern,FALSE,FALSE,0,0,0.002878,FALSE,FALSE,1821.398368
66,32,LV0,EL6,LV,EL,Baltics,Southern,FALSE,FALSE,0,0,0.004011,FALSE,FALSE,1975.272011
66,33,LV0,ES1,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,2.1e-4,FALSE,FALSE,2623.419289
66,34,LV0,ES2,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,4.26e-4,FALSE,FALSE,2519.707672
66,35,LV0,ES3,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,2.1e-4,FALSE,FALSE,2795.086264
66,36,LV0,ES4,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,2.38e-4,FALSE,FALSE,2916.425429
66,37,LV0,ES5,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,2.9e-4,FALSE,FALSE,2532.859333
66,38,LV0,ES6,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,6.1e-4,FALSE,FALSE,3054.873347
66,39,LV0,ES7,LV,ES,Baltics,Southern,FALSE,FALSE,0,0,1.81e-4,FALSE,FALSE,4550.886126
66,40,LV0,FI1,LV,FI,Baltics,Northern,FALSE,FALSE,0.01,0.003333,0.003975,FALSE,FALSE,889.403342
66,41,LV0,FI2,LV,FI,Baltics,Northern,FALSE,FALSE,0,0,3.27e-4,FALSE,TRUE,528.128325
66,42,LV0,FR1,LV,FR,Baltics,Western,FALSE,FALSE,0,0,1.89e-4,FALSE,FALSE,1804.021598
66,43,LV0,FRB,LV,FR,Baltics,Western,FALSE,FALSE,0,0,2.07e-4,FALSE,FALSE,1932.906334
66,44,LV0,FRC,LV,FR,Baltics,Western,FALSE,FALSE,0,0,0.001188,FALSE,FALSE,1769.755231
66,45,LV0,FRD,LV,FR,Baltics,Western,FALSE,FALSE,0,0,5.01e-4,FALSE,FALSE,1928.141012
66,46,LV0,FRE,LV,FR,Baltics,Western,FALSE,FALSE,0,0,0.001062,FALSE,FALSE,1698.776113
66,47,LV0,FRF,LV,FR,Baltics,Western,FALSE,FALSE,0,0,8.39e-4,FALSE,FALSE,1613.813984
66,48,LV0,FRG,LV,FR,Baltics,Western,FALSE,FALSE,0,0,2.22e-4,FALSE,FALSE,2103.363084
66,49,LV0,FRH,LV,FR,Baltics,Western,FALSE,FALSE,0,0,1.97e-4,FALSE,FALSE,2152.818046
66,50,LV0,FRI,LV,FR,Baltics,Western,FALSE,FALSE,0,0,2.29e-4,FALSE,FALSE,2193.710752
66,51,LV0,FRJ,LV,FR,Baltics,Western,FALSE,FALSE,0,0,1.52e-4,FALSE,FALSE,2210.197903
66,52,LV0,FRK,LV,FR,Baltics,Western,FALSE,FALSE,0,0,4.22e-4,FALSE,FALSE,1931.539492
66,53,LV0,FRL,LV,FR,Baltics,Western,FALSE,FALSE,0,0,6.47e-4,FALSE,FALSE,1980.467276
66,54,LV0,FRM,LV,FR,Baltics,Western,FALSE,FALSE,0,0,6.75e-4,FALSE,FALSE,2026.285171
66,55,LV0,HU1,LV,HU,Baltics,CEE,FALSE,FALSE,0,0,0.004243,FALSE,FALSE,1129.493971
66,56,LV0,HU2,LV,HU,Baltics,CEE,FALSE,FALSE,0,0,0.003989,FALSE,FALSE,1241.281282
66,57,LV0,HU3,LV,HU,Baltics,CEE,FALSE,FALSE,0,0,0.007229,FALSE,FALSE,1121.324799
66,58,LV0,IE0,LV,IE,Baltics,Western,FALSE,FALSE,0,0,1.97e-4,FALSE,FALSE,2163.159703
66,59,LV0,ITC,LV,IT,Baltics,Southern,FALSE,FALSE,0,0,4.59e-4,FALSE,FALSE,1747.1909
66,60,LV0,ITF,LV,IT,Baltics,Southern,FALSE,FALSE,0,0,4.03e-4,FALSE,FALSE,1962.50139
66,61,LV0,ITG,LV,IT,Baltics,Southern,FALSE,FALSE,0,0,4.62e-4,FALSE,FALSE,2311.487007
66,62,LV0,ITH,LV,IT,Baltics,Southern,FALSE,FALSE,0,0,4.31e-4,FALSE,FALSE,1605.237436
66,63,LV0,ITI,LV,IT,Baltics,Southern,FALSE,FALSE,0,0,2.77e-4,FALSE,FALSE,1825.881522
66,64,LV0,LT0,LV,LT,Baltics,Baltics,FALSE,TRUE,1,0.591667,0.468396,TRUE,TRUE,218.048887
66,65,LV0,LU0,LV,LU,Baltics,Western,FALSE,FALSE,0,0,1.14e-4,FALSE,FALSE,1523.947866
66,67,LV0,MT0,LV,MT,Baltics,Southern,FALSE,FALSE,0,0,2.09e-4,FALSE,FALSE,2463.470159
66,68,LV0,NL1,LV,NL,Baltics,Western,FALSE,FALSE,0,0,3.31e-4,FALSE,FALSE,1330.433217
66,69,LV0,NL2,LV,NL,Baltics,Western,FALSE,FALSE,0,0,5.64e-4,FALSE,FALSE,1365.758361
66,70,LV0,NL3,LV,NL,Baltics,Western,FALSE,FALSE,0,0,5.83e-4,FALSE,FALSE,1564.605604
66,71,LV0,NL4,LV,NL,Baltics,Western,FALSE,FALSE,0,0,2.1e-4,FALSE,FALSE,1452.204377
66,72,LV0,PL2,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.122664,FALSE,FALSE,844.370837
66,73,LV0,PL4,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.131429,FALSE,FALSE,773.735807
66,74,LV0,PL5,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.084376,FALSE,FALSE,882.319917
66,75,LV0,PL6,LV,PL,Baltics,CEE,FALSE,FALSE,0.01,0.003333,0.126339,FALSE,TRUE,560.008227
66,76,LV0,PL7,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.002725,FALSE,FALSE,736.502617
66,77,LV0,PL8,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.099995,FALSE,TRUE,599.141551
66,78,LV0,PL9,LV,PL,Baltics,CEE,FALSE,FALSE,0,0,0.034313,FALSE,TRUE,574.956003
66,79,LV0,PT1,LV,PT,Baltics,Southern,FALSE,FALSE,0,0,2.9e-4,FALSE,FALSE,3140.201795
66,80,LV0,PT2,LV,PT,Baltics,Southern,FALSE,FALSE,0,0,0.001481,FALSE,FALSE,4266.748818
66,81,LV0,PT3,LV,PT,Baltics,Southern,FALSE,FALSE,0,0,1.18e-4,FALSE,FALSE,4182.737532
66,82,LV0,RO1,LV,RO,Baltics,CEE,FALSE,FALSE,0.81,0.401667,0.591273,FALSE,FALSE,1124.608721
66,83,LV0,RO2,LV,RO,Baltics,CEE,FALSE,FALSE,0,0,0.160174,FALSE,FALSE,1202.164156
66,84,LV0,RO3,LV,RO,Baltics,CEE,FALSE,FALSE,0,0,0.229946,FALSE,FALSE,1375.732641
66,85,LV0,RO4,LV,RO,Baltics,CEE,FALSE,FALSE,0,0,0.227493,FALSE,FALSE,1306.618291
66,86,LV0,SE1,LV,SE,Baltics,Northern,FALSE,FALSE,0,0,8.31e-4,FALSE,TRUE,627.718371
66,87,LV0,SE2,LV,SE,Baltics,Northern,FALSE,FALSE,0,0,0.002072,FALSE,FALSE,710.263788
66,88,LV0,SE3,LV,SE,Baltics,Northern,FALSE,FALSE,0,0,0.00212,FALSE,FALSE,953.091484
66,89,LV0,SI0,LV,SI,Baltics,CEE,FALSE,FALSE,0,0,3.97e-4,FALSE,FALSE,1415.108563
66,90,LV0,SK0,LV,SK,Baltics,CEE,FALSE,FALSE,0,0,0.031515,FALSE,FALSE,1021.591072
67,1,MT0,AT1,MT,AT,Southern,Western,FALSE,FALSE,0.12,0.008035,0.019496,FALSE,FALSE,1317.289012
67,2,MT0,AT2,MT,AT,Southern,Western,FALSE,FALSE,0.14,0.013044,0.026561,FALSE,FALSE,1222.645201
67,3,MT0,AT3,MT,AT,Southern,Western,FALSE,FALSE,0.12,0.012159,0.022747,FALSE,FALSE,1292.792484
67,4,MT0,BE1,MT,BE,Southern,Western,FALSE,FALSE,0.16,0.016635,0.022759,FALSE,FALSE,1821.090936
67,5,MT0,BE2,MT,BE,Southern,Western,FALSE,FALSE,0.16,0.013628,0.021551,FALSE,FALSE,1845.800764
67,6,MT0,BE3,MT,BE,Southern,Western,FALSE,FALSE,0.15,0.014233,0.023653,FALSE,FALSE,1726.528198
67,7,MT0,BG3,MT,BG,Southern,CEE,FALSE,FALSE,0.18,0.014263,0.018473,FALSE,FALSE,1244.357297
67,8,MT0,BG4,MT,BG,Southern,CEE,FALSE,FALSE,0.13,0.00818,0.026819,FALSE,FALSE,1109.973282
67,9,MT0,CY0,MT,CY,Southern,Southern,FALSE,TRUE,0.12,0.007619,0.014513,FALSE,FALSE,1750.817197
67,10,MT0,CZ0,MT,CZ,Southern,CEE,FALSE,FALSE,0.14,0.009676,0.031997,FALSE,FALSE,1523.25898
67,11,MT0,DE1,MT,DE,Southern,Western,FALSE,FALSE,0.12,0.008443,0.020986,FALSE,FALSE,1459.204875
67,12,MT0,DE2,MT,DE,Southern,Western,FALSE,FALSE,0.14,0.013347,0.022054,FALSE,FALSE,1432.041143
67,13,MT0,DE3,MT,DE,Southern,Western,FALSE,FALSE,0.18,0.018405,0.023811,FALSE,FALSE,1826.990227
67,14,MT0,DE4,MT,DE,Southern,Western,FALSE,FALSE,0.13,0.011292,0.019382,FALSE,FALSE,1825.04821
67,15,MT0,DE5,MT,DE,Southern,Western,FALSE,FALSE,0.19,0.01643,0.021807,FALSE,FALSE,1938.413728
67,16,MT0,DE6,MT,DE,Southern,Western,FALSE,FALSE,0.17,0.014208,0.019437,FALSE,FALSE,1973.401173
67,17,MT0,DE7,MT,DE,Southern,Western,FALSE,FALSE,0.1,0.005804,0.015328,FALSE,FALSE,1661.23685
67,18,MT0,DE8,MT,DE,Southern,Western,FALSE,FALSE,0.08,0.006265,0.016887,FALSE,FALSE,1983.589278
67,19,MT0,DE9,MT,DE,Southern,Western,FALSE,FALSE,0.13,0.007039,0.018194,FALSE,FALSE,1882.43317
67,20,MT0,DEA,MT,DE,Southern,Western,FALSE,FALSE,0.19,0.02261,0.031137,FALSE,FALSE,1783.036103
67,21,MT0,DEB,MT,DE,Southern,Western,FALSE,FALSE,0.16,0.009903,0.020557,FALSE,FALSE,1637.718263
67,22,MT0,DEC,MT,DE,Southern,Western,FALSE,FALSE,0.09,0.006349,0.021755,FALSE,FALSE,1589.771094
67,23,MT0,DED,MT,DE,Southern,Western,FALSE,FALSE,0.16,0.013535,0.024456,FALSE,FALSE,1647.466187
67,24,MT0,DEE,MT,DE,Southern,Western,FALSE,FALSE,0.16,0.010455,0.022225,FALSE,FALSE,1778.402715
67,25,MT0,DEF,MT,DE,Southern,Western,FALSE,FALSE,0.2,0.017458,0.027021,FALSE,FALSE,2031.292204
67,26,MT0,DEG,MT,DE,Southern,Western,FALSE,FALSE,0.15,0.011788,0.022993,FALSE,FALSE,1662.249335
67,27,MT0,DK0,MT,DK,Southern,Northern,FALSE,FALSE,0.29,0.029252,0.033362,FALSE,FALSE,2269.635667
67,28,MT0,EE0,MT,EE,Southern,Baltics,FALSE,FALSE,0.1,0.004334,0.012035,FALSE,FALSE,2660.353932
67,29,MT0,EL3,MT,EL,Southern,Southern,FALSE,TRUE,0.09,0.00749,0.052739,FALSE,TRUE,870.242851
67,30,MT0,EL4,MT,EL,Southern,Southern,FALSE,TRUE,0.15,0.00929,0.044014,FALSE,FALSE,960.316646
67,31,MT0,EL5,MT,EL,Southern,Southern,FALSE,TRUE,0.16,0.008567,0.054749,FALSE,TRUE,841.7215
67,32,MT0,EL6,MT,EL,Southern,Southern,FALSE,TRUE,0.13,0.008692,0.056942,FALSE,TRUE,788.049907
67,33,MT0,ES1,MT,ES,Southern,Southern,FALSE,TRUE,0.21,0.015832,0.02427,FALSE,FALSE,1814.8904
67,34,MT0,ES2,MT,ES,Southern,Southern,FALSE,TRUE,0.15,0.014592,0.024898,FALSE,FALSE,1443.513134
67,35,MT0,ES3,MT,ES,Southern,Southern,FALSE,TRUE,0.12,0.01008,0.020142,FALSE,FALSE,1664.537921
67,36,MT0,ES4,MT,ES,Southern,Southern,FALSE,TRUE,0.17,0.013024,0.024488,FALSE,FALSE,1811.360026
67,37,MT0,ES5,MT,ES,Southern,Southern,FALSE,TRUE,0.13,0.007594,0.022932,FALSE,FALSE,1067.322127
67,38,MT0,ES6,MT,ES,Southern,Southern,FALSE,TRUE,0.19,0.016819,0.036638,FALSE,FALSE,1633.349167
67,39,MT0,ES7,MT,ES,Southern,Southern,FALSE,TRUE,0.14,0.010462,0.018003,FALSE,FALSE,3024.166018
67,40,MT0,FI1,MT,FI,Southern,Northern,FALSE,FALSE,0.14,0.009125,0.02003,FALSE,FALSE,3305.011146
67,41,MT0,FI2,MT,FI,Southern,Northern,FALSE,FALSE,0.21,0.014764,0.018285,FALSE,FALSE,2715.138421
67,42,MT0,FR1,MT,FR,Southern,Western,FALSE,FALSE,0.23,0.067275,0.058627,FALSE,FALSE,1698.081548
67,43,MT0,FRB,MT,FR,Southern,Western,FALSE,FALSE,0.13,0.009786,0.023349,FALSE,FALSE,1659.906129
67,44,MT0,FRC,MT,FR,Southern,Western,FALSE,FALSE,0.16,0.011189,0.022678,FALSE,FALSE,1465.734173
67,45,MT0,FRD,MT,FR,Southern,Western,FALSE,FALSE,0.14,0.009168,0.017446,FALSE,FALSE,1848.006391
67,46,MT0,FRE,MT,FR,Southern,Western,FALSE,FALSE,0.12,0.007003,0.019118,FALSE,FALSE,1790.240519
67,47,MT0,FRF,MT,FR,Southern,Western,FALSE,FALSE,0.1,0.006297,0.020522,FALSE,FALSE,1570.437849
67,48,MT0,FRG,MT,FR,Southern,Western,FALSE,FALSE,0.11,0.00743,0.020068,FALSE,FALSE,1788.140801
67,49,MT0,FRH,MT,FR,Southern,Western,FALSE,FALSE,0.08,0.008134,0.016916,FALSE,FALSE,1937.832316
67,50,MT0,FRI,MT,FR,Southern,Western,FALSE,FALSE,0.21,0.015029,0.024429,FALSE,FALSE,1533.0433
67,51,MT0,FRJ,MT,FR,Southern,Western,FALSE,FALSE,0.15,0.0075,0.017291,FALSE,FALSE,1323.891346
67,52,MT0,FRK,MT,FR,Southern,Western,FALSE,FALSE,0.12,0.007322,0.018284,FALSE,FALSE,1318.698969
67,53,MT0,FRL,MT,FR,Southern,Western,FALSE,FALSE,0.12,0.008458,0.017708,FALSE,FALSE,1134.209849
67,54,MT0,FRM,MT,FR,Southern,Western,FALSE,FALSE,0.11,0.007834,0.016206,FALSE,TRUE,804.503647
67,55,MT0,HU1,MT,HU,Southern,CEE,FALSE,FALSE,0.11,0.004721,0.0357,FALSE,FALSE,1333.977534
67,56,MT0,HU2,MT,HU,Southern,CEE,FALSE,FALSE,0.13,0.00993,0.024761,FALSE,FALSE,1230.354644
67,57,MT0,HU3,MT,HU,Southern,CEE,FALSE,FALSE,0.06,0.003893,0.047929,FALSE,FALSE,1353.896582
67,58,MT0,IE0,MT,IE,Southern,Western,FALSE,FALSE,0.36,0.046343,0.040661,FALSE,FALSE,2586.988991
67,59,MT0,ITC,MT,IT,Southern,Southern,FALSE,TRUE,0.16,0.019695,0.026487,FALSE,FALSE,1109.378144
67,60,MT0,ITF,MT,IT,Southern,Southern,FALSE,TRUE,0.19,0.013162,0.021534,FALSE,TRUE,500.97681
67,61,MT0,ITG,MT,IT,Southern,Southern,FALSE,TRUE,0.13,0.010169,0.017977,TRUE,TRUE,173.76111
67,62,MT0,ITH,MT,IT,Southern,Southern,FALSE,TRUE,0.12,0.006604,0.016577,FALSE,FALSE,1064.348417
67,63,MT0,ITI,MT,IT,Southern,Southern,FALSE,TRUE,0.13,0.006307,0.01678,FALSE,TRUE,774.149369
67,64,MT0,LT0,MT,LT,Southern,Baltics,FALSE,FALSE,0.09,0.007429,0.024612,FALSE,FALSE,2254.213255
67,65,MT0,LU0,MT,LU,Southern,Western,FALSE,FALSE,0.15,0.008533,0.016565,FALSE,FALSE,1661.653709
67,66,MT0,LV0,MT,LV,Southern,Baltics,FALSE,FALSE,0.09,0.005302,0.020165,FALSE,FALSE,2463.470159
67,68,MT0,NL1,MT,NL,Southern,Western,FALSE,FALSE,0.1,0.004639,0.01202,FALSE,FALSE,1980.767857
67,69,MT0,NL2,MT,NL,Southern,Western,FALSE,FALSE,0.11,0.007701,0.018816,FALSE,FALSE,1908.872839
67,70,MT0,NL3,MT,NL,Southern,Western,FALSE,FALSE,0.15,0.01646,0.023894,FALSE,FALSE,1885.441427
67,71,MT0,NL4,MT,NL,Southern,Western,FALSE,FALSE,0.13,0.006865,0.015123,FALSE,FALSE,1823.908812
67,72,MT0,PL2,MT,PL,Southern,CEE,FALSE,FALSE,0.28,0.029109,0.102224,FALSE,FALSE,1624.38594
67,73,MT0,PL4,MT,PL,Southern,CEE,FALSE,FALSE,0.09,0.004059,0.093955,FALSE,FALSE,1876.792984
67,74,MT0,PL5,MT,PL,Southern,CEE,FALSE,FALSE,0.19,0.01244,0.020789,FALSE,FALSE,1660.786975
67,75,MT0,PL6,MT,PL,Southern,CEE,FALSE,FALSE,0.08,0.003294,0.054,FALSE,FALSE,1984.172052
67,76,MT0,PL7,MT,PL,Southern,CEE,FALSE,FALSE,0.14,0.008732,0.016096,FALSE,FALSE,1747.737413
67,77,MT0,PL8,MT,PL,Southern,CEE,FALSE,FALSE,0.04,0.004317,0.042041,FALSE,FALSE,1866.927346
67,78,MT0,PL9,MT,PL,Southern,CEE,FALSE,FALSE,0.05,0.004345,0.024037,FALSE,FALSE,1895.33158
67,79,MT0,PT1,MT,PT,Southern,Southern,FALSE,TRUE,0.19,0.013158,0.020179,FALSE,FALSE,2041.649193
67,80,MT0,PT2,MT,PT,Southern,Southern,FALSE,TRUE,0.17,0.01053,0.017862,FALSE,FALSE,3534.251207
67,81,MT0,PT3,MT,PT,Southern,Southern,FALSE,TRUE,0.09,0.008526,0.014147,FALSE,FALSE,2895.002583
67,82,MT0,RO1,MT,RO,Southern,CEE,FALSE,FALSE,0.07,0.004836,0.055379,FALSE,FALSE,1435.713568
67,83,MT0,RO2,MT,RO,Southern,CEE,FALSE,FALSE,0.05,0.002406,0.021365,FALSE,FALSE,1558.792327
67,84,MT0,RO3,MT,RO,Southern,CEE,FALSE,FALSE,0.09,0.004869,0.03216,FALSE,FALSE,1377.748251
67,85,MT0,RO4,MT,RO,Southern,CEE,FALSE,FALSE,0.11,0.004981,0.034157,FALSE,FALSE,1245.576327
67,86,MT0,SE1,MT,SE,Southern,Northern,FALSE,FALSE,0.18,0.010856,0.043967,FALSE,FALSE,2571.709078
67,87,MT0,SE2,MT,SE,Southern,Northern,FALSE,FALSE,0.13,0.007298,0.069209,FALSE,FALSE,2351.166722
67,88,MT0,SE3,MT,SE,Southern,Northern,FALSE,FALSE,0.16,0.012466,0.050778,FALSE,FALSE,3095.818063
67,89,MT0,SI0,MT,SI,Southern,CEE,FALSE,FALSE,0.12,0.008557,0.016474,FALSE,FALSE,1119.675538
67,90,MT0,SK0,MT,SK,Southern,CEE,FALSE,FALSE,0.09,0.004319,0.010409,FALSE,FALSE,1447.687815
68,1,NL1,AT1,NL,AT,Western,Western,FALSE,TRUE,0.09,0.006419,0.014647,FALSE,FALSE,889.74598
68,2,NL1,AT2,NL,AT,Western,Western,FALSE,TRUE,0.11,0.010273,0.018928,FALSE,FALSE,910.056367
68,3,NL1,AT3,NL,AT,Western,Western,FALSE,TRUE,0.11,0.008049,0.016601,FALSE,FALSE,777.107986
68,4,NL1,BE1,NL,BE,Western,Western,FALSE,TRUE,0.07,0.004055,0.01185,FALSE,FALSE,269.294872
68,5,NL1,BE2,NL,BE,Western,Western,FALSE,TRUE,0.08,0.005868,0.01528,FALSE,TRUE,256.936258
68,6,NL1,BE3,NL,BE,Western,Western,FALSE,TRUE,0.09,0.010241,0.017215,FALSE,FALSE,321.56041
68,7,NL1,BG3,NL,BG,Western,CEE,FALSE,FALSE,0.1,0.006746,0.012551,FALSE,FALSE,1759.926924
68,8,NL1,BG4,NL,BG,Western,CEE,FALSE,FALSE,0.04,0.003419,0.010052,FALSE,FALSE,1817.284205
68,9,NL1,CY0,NL,CY,Western,Southern,FALSE,FALSE,0.17,0.013772,0.019449,FALSE,FALSE,2893.815081
68,10,NL1,CZ0,NL,CZ,Western,CEE,FALSE,FALSE,0.24,0.024683,0.031632,FALSE,FALSE,751.58678
68,11,NL1,DE1,NL,DE,Western,Western,FALSE,TRUE,0.06,0.004471,0.015694,FALSE,FALSE,522.056133
68,12,NL1,DE2,NL,DE,Western,Western,FALSE,TRUE,0.13,0.0077,0.01556,FALSE,FALSE,615.392326
68,13,NL1,DE3,NL,DE,Western,Western,FALSE,TRUE,0.07,0.005482,0.013781,FALSE,FALSE,488.064383
68,14,NL1,DE4,NL,DE,Western,Western,FALSE,TRUE,0.08,0.005814,0.01414,FALSE,FALSE,440.757907
68,15,NL1,DE5,NL,DE,Western,Western,FALSE,TRUE,0.08,0.007865,0.015351,FALSE,TRUE,175.720476
68,16,NL1,DE6,NL,DE,Western,Western,FALSE,TRUE,0.09,0.006453,0.012739,FALSE,FALSE,262.657211
68,17,NL1,DE7,NL,DE,Western,Western,FALSE,TRUE,0.1,0.006492,0.013821,FALSE,FALSE,334.301008
68,18,NL1,DE8,NL,DE,Western,Western,FALSE,TRUE,0.09,0.007623,0.015273,FALSE,FALSE,425.624079
68,19,NL1,DE9,NL,DE,Western,Western,FALSE,TRUE,0.12,0.009733,0.018716,TRUE,TRUE,181.782061
68,20,NL1,DEA,NL,DE,Western,Western,FALSE,TRUE,0.16,0.012171,0.020034,FALSE,TRUE,199.247765
68,21,NL1,DEB,NL,DE,Western,Western,FALSE,TRUE,0.1,0.007785,0.016001,FALSE,FALSE,348.072194
68,22,NL1,DEC,NL,DE,Western,Western,FALSE,TRUE,0.12,0.01143,0.022131,FALSE,FALSE,405.872959
68,23,NL1,DED,NL,DE,Western,Western,FALSE,TRUE,0.15,0.011181,0.019686,FALSE,FALSE,550.915045
68,24,NL1,DEE,NL,DE,Western,Western,FALSE,TRUE,0.07,0.00448,0.013832,FALSE,FALSE,388.339962
68,25,NL1,DEF,NL,DE,Western,Western,FALSE,TRUE,0.1,0.007938,0.016765,FALSE,FALSE,275.297174
68,26,NL1,DEG,NL,DE,Western,Western,FALSE,TRUE,0.14,0.01185,0.018402,FALSE,FALSE,418.790755
68,27,NL1,DK0,NL,DK,Western,Northern,FALSE,FALSE,0.1,0.006241,0.013141,FALSE,FALSE,411.012334
68,28,NL1,EE0,NL,EE,Western,Baltics,FALSE,FALSE,0.09,0.0068,0.012166,FALSE,FALSE,1360.6014950000001
68,29,NL1,EL3,NL,EL,Western,Southern,FALSE,FALSE,0.2,0.022595,0.090273,FALSE,FALSE,2129.550074
68,30,NL1,EL4,NL,EL,Western,Southern,FALSE,FALSE,0.33,0.035857,0.085131,FALSE,FALSE,2445.455109
68,31,NL1,EL5,NL,EL,Western,Southern,FALSE,FALSE,0.24,0.023137,0.094872,FALSE,FALSE,1810.732596
68,32,NL1,EL6,NL,EL,Western,Southern,FALSE,FALSE,0.19,0.024206,0.098053,FALSE,FALSE,1956.085965
68,33,NL1,ES1,NL,ES,Western,Southern,FALSE,FALSE,0.11,0.010292,0.01886,FALSE,FALSE,1347.602094
68,34,NL1,ES2,NL,ES,Western,Southern,FALSE,FALSE,0.2,0.022716,0.027866,FALSE,FALSE,1343.727938
68,35,NL1,ES3,NL,ES,Western,Southern,FALSE,FALSE,0.09,0.007527,0.017917,FALSE,FALSE,1572.973835
68,36,NL1,ES4,NL,ES,Western,Southern,FALSE,FALSE,0.1,0.013142,0.022667,FALSE,FALSE,1668.650274
68,37,NL1,ES5,NL,ES,Western,Southern,FALSE,FALSE,0.12,0.008943,0.021142,FALSE,FALSE,1507.998748
68,38,NL1,ES6,NL,ES,Western,Southern,FALSE,FALSE,0.13,0.013915,0.025828,FALSE,FALSE,1875.829469
68,39,NL1,ES7,NL,ES,Western,Southern,FALSE,FALSE,0.13,0.010902,0.016829,FALSE,FALSE,3285.378405
68,40,NL1,FI1,NL,FI,Western,Northern,FALSE,FALSE,0.09,0.007849,0.01543,FALSE,FALSE,1778.003436
68,41,NL1,FI2,NL,FI,Western,Northern,FALSE,FALSE,0.06,0.00524,0.009874,FALSE,FALSE,1159.038868
68,42,NL1,FR1,NL,FR,Western,Western,FALSE,TRUE,0.09,0.008218,0.016086,FALSE,FALSE,541.886722
68,43,NL1,FRB,NL,FR,Western,Western,FALSE,TRUE,0.11,0.010847,0.020254,FALSE,FALSE,677.314131
68,44,NL1,FRC,NL,FR,Western,Western,FALSE,TRUE,0.17,0.018484,0.026937,FALSE,FALSE,637.254538
68,45,NL1,FRD,NL,FR,Western,Western,FALSE,TRUE,0.12,0.01325,0.020031,FALSE,FALSE,616.749748
68,46,NL1,FRE,NL,FR,Western,Western,FALSE,TRUE,0.16,0.014816,0.020466,FALSE,FALSE,408.234003
68,47,NL1,FRF,NL,FR,Western,Western,FALSE,TRUE,0.09,0.005741,0.016097,FALSE,FALSE,468.747161
68,48,NL1,FRG,NL,FR,Western,Western,FALSE,TRUE,0.19,0.017196,0.024856,FALSE,FALSE,807.984848
68,49,NL1,FRH,NL,FR,Western,Western,FALSE,TRUE,0.2,0.014462,0.021591,FALSE,FALSE,831.895197
68,50,NL1,FRI,NL,FR,Western,Western,FALSE,TRUE,0.13,0.014803,0.022209,FALSE,FALSE,977.734861
68,51,NL1,FRJ,NL,FR,Western,Western,FALSE,TRUE,0.23,0.027131,0.030506,FALSE,FALSE,1078.970263
68,52,NL1,FRK,NL,FR,Western,Western,FALSE,TRUE,0.18,0.013531,0.020256,FALSE,FALSE,842.308906
68,53,NL1,FRL,NL,FR,Western,Western,FALSE,TRUE,0.1,0.007618,0.0149,FALSE,FALSE,987.15588
68,54,NL1,FRM,NL,FR,Western,Western,FALSE,TRUE,0.22,0.017153,0.021878,FALSE,FALSE,1229.008513
68,55,NL1,HU1,NL,HU,Western,CEE,FALSE,FALSE,0.07,0.004791,0.035739,FALSE,FALSE,1117.103418
68,56,NL1,HU2,NL,HU,Western,CEE,FALSE,FALSE,0.06,0.006137,0.021956,FALSE,FALSE,1063.142552
68,57,NL1,HU3,NL,HU,Western,CEE,FALSE,FALSE,0.13,0.011567,0.05156,FALSE,FALSE,1229.381445
68,58,NL1,IE0,NL,IE,Western,Western,FALSE,TRUE,0.05,0.002711,0.007167,FALSE,FALSE,933.840201
68,59,NL1,ITC,NL,IT,Western,Southern,FALSE,FALSE,0.06,0.005363,0.012794,FALSE,FALSE,887.073751
68,60,NL1,ITF,NL,IT,Western,Southern,FALSE,FALSE,0.12,0.009671,0.019684,FALSE,FALSE,1580.181862
68,61,NL1,ITG,NL,IT,Western,Southern,FALSE,FALSE,0.18,0.020984,0.025138,FALSE,FALSE,1807.618984
68,62,NL1,ITH,NL,IT,Western,Southern,FALSE,FALSE,0.12,0.011183,0.017123,FALSE,FALSE,923.386761
68,63,NL1,ITI,NL,IT,Western,Southern,FALSE,FALSE,0.15,0.012465,0.01913,FALSE,FALSE,1209.039028
68,64,NL1,LT0,NL,LT,Western,Baltics,FALSE,FALSE,0.21,0.022934,0.03712,FALSE,FALSE,1165.629074
68,65,NL1,LU0,NL,LU,Western,Western,FALSE,TRUE,0.08,0.00706,0.012935,FALSE,FALSE,352.949354
