district_id,district_name,province,region_group,district_type,coastal,flooded,neighbour_of_flooded,flood_treatment_group,latitude,longitude,year,post,period,gdp_const_usd_m,gdp_growth,population,pop_growth,gdp_pc_usd,gdp_pc_growth,va_agri_share,va_manu_share,va_serv_share,capital_formation_pc_usd,poverty_rate,doctors_per_1000,water_access_pct,sanitation_access_pct,electricity_access_pct,hdi
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,1999,0,(base year),987.107,,990756,,996.32,,36.908,3.48,49.421,10.25,21.52,0.207,57.13,47.21,79.31,66.2
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2000,0,baseline,1047.057,0.06073,979154,-0.01171,1069.35,0.07244,36.087,2.919,48.752,13.34,21.6,0.237,60.05,47.47,78.76,66.15
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2001,0,baseline,1144.885,0.09343,987933,0.00897,1158.87,0.08446,35.951,3.486,48.13,15.44,21.11,0.234,60.86,50.45,83.16,67.64
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2002,0,baseline,1158.051,0.0115,993358,0.00549,1165.79,0.00601,35.283,3.8,48.103,23.22,20.15,0.235,63.14,53.11,81.98,67.81
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2003,0,pre,1260.927,0.08884,985884,-0.00752,1278.98,0.09636,35.756,1.617,49.048,29.31,20.8,0.275,61.6,55.69,85.04,68.21
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2004,0,pre,1260.672,-0.0002,985985,0.0001,1278.59,-0.0003,35.391,2.56,48.567,46.35,18.15,0.269,64.61,56.4,88.06,68.43
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2005,1,tsunami,1325.105,0.05111,987109,0.00114,1342.41,0.04997,35.052,3.01,50.102,48.71,18.11,0.314,66.77,57.22,85.86,68.48
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2006,1,recovery,1387.166,0.04683,1005127,0.01825,1380.09,0.02858,34.789,2.338,50.479,65.79,15.02,0.317,70.34,56.16,87.9,68.46
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2007,1,recovery,1338.576,-0.03503,1028576,0.02333,1301.39,-0.05836,33.519,2.615,50.053,65.15,16.25,0.351,67.81,60.72,89.59,69.57
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2008,1,recovery,1319.616,-0.01416,1056903,0.02754,1248.57,-0.0417,35.635,2.734,50.373,83.69,14.66,0.392,75.27,62.1,91.16,70.02
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2009,1,postrec,1363.759,0.03345,1053295,-0.00341,1294.76,0.03687,34.182,3.411,50.927,90.87,12.46,0.363,74.84,61.78,92.55,70.53
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2010,1,postrec,1557.593,0.14213,1055914,0.00249,1475.11,0.13965,35.924,1.975,51.319,103.41,11.9,0.39,74.59,68.68,94.62,71.66
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2011,1,postrec,1597.13,0.02538,1070320,0.01364,1492.2,0.01174,32.819,2.345,50.775,108.1,13.18,0.436,74.1,66.72,97.42,72.48
SUMSEL_D07,Sumatera Selatan District 7,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-4.7509,102.026,2012,1,postrec,1687.376,0.05651,1085059,0.01377,1555.1,0.04274,33.633,2.389,53.052,121.74,13.22,0.447,77.39,67.42,98.97,71.85
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,1999,0,(base year),145.336,,210607,,690.08,,36.104,2.513,50.095,3.78,20.11,0.213,58.73,46.21,77.78,66.35
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2000,0,baseline,152.045,0.04616,208830,-0.00844,728.08,0.0546,35.121,2.74,49.11,5.01,20.14,0.234,61.84,49.28,79.07,66.9
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2001,0,baseline,147.481,-0.03002,206472,-0.01129,714.29,-0.01873,32.506,3.025,49.711,4.1,20.72,0.233,60.8,49.63,82.29,67.8
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2002,0,baseline,158.398,0.07402,206494,0.00011,767.08,0.07392,33.835,1.742,49.761,15.28,21.45,0.226,61.39,51.63,82.65,68.18
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2003,0,pre,162.09,0.02331,207592,0.00532,780.81,0.01799,33.772,3.229,49.723,23.75,21.44,0.294,63.09,57.32,84.89,67.88
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2004,0,pre,171.986,0.06105,211964,0.02106,811.39,0.03999,31.895,2.763,50.839,41.22,17.55,0.284,68.22,57.39,86.45,68.61
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2005,1,tsunami,173.097,0.00646,213170,0.00569,812.01,0.00077,33.462,2.43,51.522,39.51,16.44,0.294,65.21,54.37,86.47,68.56
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2006,1,recovery,180.687,0.04385,212313,-0.00402,851.04,0.04787,32.742,2.273,51.735,51.33,17.35,0.325,64.3,60.65,90.22,68.96
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2007,1,recovery,183.53,0.01574,212982,0.00315,861.72,0.01259,33.981,3.056,52.491,64.9,15.75,0.331,67.43,61.06,90.49,69.46
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2008,1,recovery,203.496,0.10878,212085,-0.00421,959.5,0.11299,33.975,4.378,51.271,72.77,16.27,0.349,69.21,62.4,89.7,70.0
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2009,1,postrec,202.634,-0.00423,228134,0.07567,888.22,-0.07991,33.143,1.894,53.14,78.02,16.9,0.363,66.83,61.38,94.61,70.14
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2010,1,postrec,201.438,-0.0059,245471,0.07599,820.62,-0.08189,32.829,2.725,54.673,88.45,17.5,0.405,70.22,67.66,93.76,71.33
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2011,1,postrec,187.076,-0.0713,264400,0.07712,707.55,-0.14842,32.266,3.358,51.847,102.66,16.22,0.422,76.48,64.71,96.87,71.96
SUMSEL_D08,Sumatera Selatan District 8,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-3.9578,102.8992,2012,1,postrec,195.149,0.04315,286437,0.08335,681.3,-0.04019,33.476,2.44,53.622,109.22,13.21,0.417,78.08,67.5,96.37,72.28
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,1999,0,(base year),355.236,,441050,,805.43,,39.006,2.686,45.363,11.71,21.28,0.184,60.71,48.88,75.73,67.24
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2000,0,baseline,404.001,0.13727,459540,0.04192,879.14,0.09535,38.93,2.226,44.853,3.45,19.59,0.233,57.75,49.77,77.01,65.78
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2001,0,baseline,451.129,0.11665,475439,0.0346,948.87,0.08205,38.887,2.35,44.179,12.57,21.13,0.266,63.31,53.65,81.1,66.8
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2002,0,baseline,486.965,0.07944,503858,0.05977,966.47,0.01966,39.019,2.425,47.286,23.29,17.73,0.229,61.92,51.3,83.35,66.81
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2003,0,pre,479.959,-0.01439,505665,0.00359,949.16,-0.01797,38.019,4.393,47.51,34.61,22.23,0.305,61.62,55.61,84.34,67.46
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2004,0,pre,517.824,0.07889,514022,0.01653,1007.39,0.06236,38.607,2.442,45.094,45.86,18.81,0.27,63.31,52.94,86.01,67.98
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2005,1,tsunami,511.014,-0.01315,526191,0.02367,971.16,-0.03682,37.255,3.079,47.17,58.08,16.6,0.313,65.62,55.34,87.15,68.38
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2006,1,recovery,640.718,0.25382,546887,0.03933,1171.57,0.21449,37.105,1.79,46.701,76.37,15.48,0.324,68.68,58.66,85.48,70.58
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2007,1,recovery,774.669,0.20906,564567,0.03233,1372.15,0.17673,38.256,2.392,47.232,79.94,15.46,0.364,70.27,57.98,88.22,68.93
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2008,1,recovery,931.323,0.20222,587188,0.04007,1586.07,0.16215,38.33,2.188,48.731,96.56,17.75,0.36,69.52,65.89,91.85,70.01
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2009,1,postrec,978.874,0.05106,589738,0.00434,1659.85,0.04671,37.163,3.187,48.372,108.64,14.11,0.351,71.13,64.79,91.79,71.42
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2010,1,postrec,1075.476,0.09869,599755,0.01699,1793.19,0.0817,37.253,1.423,49.157,119.25,15.22,0.413,75.5,65.33,95.02,71.45
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2011,1,postrec,1110.533,0.0326,616096,0.02725,1802.53,0.00535,37.556,2.402,48.986,130.97,13.75,0.421,78.24,67.21,96.74,71.28
SUMSEL_D09,Sumatera Selatan District 9,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.1806,101.7732,2012,1,postrec,1155.36,0.04037,625398,0.0151,1847.4,0.02527,36.951,2.184,49.976,148.83,12.93,0.419,77.93,72.04,98.08,72.33
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,1999,0,(base year),320.055,,399429,,801.28,,20.036,3.148,63.186,4.49,19.99,0.198,54.02,47.31,79.85,66.6
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2000,0,baseline,346.205,0.08171,407152,0.01934,850.31,0.06237,20.856,3.027,62.254,10.99,25.24,0.197,64.7,51.04,78.83,66.31
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2001,0,baseline,370.317,0.06965,419446,0.0302,882.87,0.03945,20.08,2.958,62.708,11.07,21.51,0.239,65.05,51.41,79.58,66.25
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2002,0,baseline,353.619,-0.04509,424639,0.01238,832.75,-0.05747,20.957,2.204,63.828,20.43,18.72,0.225,60.5,53.11,82.52,68.15
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2003,0,pre,382.503,0.08168,437590,0.0305,874.11,0.05118,21.987,3.308,64.334,37.64,19.54,0.26,66.61,55.79,83.66,68.21
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2004,0,pre,426.332,0.11458,448555,0.02506,950.46,0.08953,21.92,3.332,62.44,41.2,17.01,0.29,67.32,54.51,84.53,68.28
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2005,1,tsunami,469.965,0.10234,456345,0.01737,1029.85,0.08498,22.496,2.296,64.028,47.6,22.7,0.278,68.2,55.04,84.38,68.54
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2006,1,recovery,461.296,-0.01845,458823,0.00543,1005.39,-0.02388,20.922,3.86,65.094,67.51,18.49,0.323,65.68,60.88,88.35,69.72
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2007,1,recovery,460.176,-0.00243,466016,0.01568,987.47,-0.0181,20.414,2.524,61.862,78.06,17.8,0.327,69.86,59.17,90.39,69.05
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2008,1,recovery,439.932,-0.04399,473550,0.01617,929.01,-0.06016,20.878,2.167,65.193,83.56,14.47,0.363,70.25,62.27,92.82,69.43
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2009,1,postrec,467.401,0.06244,478916,0.01133,975.96,0.05111,20.381,3.059,65.371,93.87,14.38,0.34,67.78,63.0,91.9,71.34
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2010,1,postrec,449.826,-0.0376,488711,0.02045,920.43,-0.05805,18.834,3.275,67.115,104.79,13.17,0.394,71.52,63.86,93.92,70.67
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2011,1,postrec,450.802,0.00217,500170,0.02345,901.3,-0.02128,20.817,2.328,64.93,112.77,14.89,0.396,75.07,67.67,96.1,71.42
SUMSEL_D10,Sumatera Selatan District 10,Sumatera Selatan,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,-3.6364,105.023,2012,1,postrec,416.814,-0.07539,512239,0.02413,813.71,-0.09952,19.898,2.911,68.868,125.6,14.79,0.404,78.82,65.65,96.96,72.27
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,1999,0,(base year),228.956,,292436,,782.93,,41.125,2.454,41.447,4.62,21.77,0.203,52.75,45.7,77.92,66.92
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2000,0,baseline,252.595,0.10325,297517,0.01737,849.01,0.08587,41.69,2.126,44.733,2.0,21.08,0.247,60.87,54.45,77.27,67.15
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2001,0,baseline,261.975,0.03714,302771,0.01766,865.26,0.01948,40.932,3.512,42.131,16.2,19.17,0.281,59.44,49.17,81.35,67.42
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2002,0,baseline,267.619,0.02155,311456,0.02869,859.25,-0.00714,40.861,3.44,43.881,22.48,17.0,0.284,65.8,52.91,83.32,67.43
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2003,0,pre,268.087,0.00175,326425,0.04806,821.28,-0.04631,40.323,2.724,44.819,29.94,20.38,0.254,62.01,53.21,82.01,67.37
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2004,0,pre,264.117,-0.01481,342570,0.04946,770.99,-0.06427,40.884,2.371,41.978,42.64,19.14,0.27,60.5,54.94,83.96,69.07
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2005,1,tsunami,266.536,0.00916,350715,0.02378,759.98,-0.01462,41.212,2.632,44.694,62.59,16.26,0.293,67.14,57.86,86.42,68.05
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2006,1,recovery,270.533,0.01499,365048,0.04087,741.09,-0.02587,40.443,1.528,45.068,71.25,14.9,0.33,68.9,59.87,90.33,69.3
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2007,1,recovery,281.356,0.04001,376867,0.03238,746.56,0.00763,40.253,2.333,46.682,76.42,14.16,0.356,67.79,60.8,90.03,70.44
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2008,1,recovery,299.971,0.06616,386336,0.02513,776.45,0.04104,38.75,1.814,46.526,88.8,16.54,0.358,66.7,64.39,90.46,70.42
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2009,1,postrec,294.285,-0.01896,396021,0.02507,743.11,-0.04402,39.112,3.335,47.05,101.31,14.98,0.368,71.42,66.18,92.1,69.68
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2010,1,postrec,307.709,0.04561,406621,0.02677,756.75,0.01885,38.61,2.515,47.007,121.86,14.54,0.395,73.13,63.64,95.76,70.45
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2011,1,postrec,307.959,0.00081,419710,0.03219,733.74,-0.03138,40.181,1.298,45.733,125.71,11.05,0.444,74.26,65.53,98.25,71.79
SUMSEL_D11,Sumatera Selatan District 11,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-1.9982,103.8381,2012,1,postrec,331.811,0.07745,432803,0.0312,766.65,0.04626,39.441,1.405,45.818,139.43,11.37,0.449,77.71,70.43,97.14,70.85
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,1999,0,(base year),250.611,,404603,,619.4,,33.768,3.529,49.309,7.6,19.06,0.186,60.32,47.1,78.66,66.67
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2000,0,baseline,254.048,0.01372,405716,0.00275,626.17,0.01097,34.81,2.945,49.333,4.06,23.67,0.228,61.22,47.44,80.86,66.35
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2001,0,baseline,265.322,0.04438,404004,-0.00422,656.73,0.0486,32.587,2.832,49.46,8.3,22.09,0.228,64.68,52.62,80.84,67.71
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2002,0,baseline,291.298,0.0979,406500,0.00618,716.6,0.09173,35.75,2.922,50.272,21.4,18.34,0.242,59.11,50.51,81.26,67.89
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2003,0,pre,305.878,0.05005,397728,-0.02158,769.06,0.07163,33.377,3.395,50.355,33.7,19.35,0.263,64.24,56.36,83.52,67.41
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2004,0,pre,294.099,-0.03851,388524,-0.02314,756.96,-0.01537,33.122,1.828,51.699,43.83,20.69,0.273,63.2,51.95,86.72,67.79
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2005,1,tsunami,289.398,-0.01599,390130,0.00413,741.8,-0.02012,33.226,3.18,51.461,59.61,19.52,0.291,66.39,55.76,89.34,68.14
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2006,1,recovery,341.866,0.1813,409426,0.04946,834.99,0.13184,35.053,2.439,50.684,67.78,17.18,0.31,69.49,57.47,89.18,69.77
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2007,1,recovery,394.155,0.15295,427702,0.04464,921.56,0.10831,34.411,2.685,51.758,70.87,15.5,0.288,70.37,61.72,87.61,70.14
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2008,1,recovery,481.223,0.2209,450124,0.05242,1069.09,0.16847,33.62,3.148,53.332,93.19,16.21,0.366,71.88,61.71,90.2,70.4
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2009,1,postrec,516.911,0.07416,442482,-0.01698,1168.21,0.09114,31.563,2.806,52.727,93.23,14.37,0.336,72.23,60.8,93.05,70.13
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2010,1,postrec,537.34,0.03952,435493,-0.0158,1233.87,0.05532,32.835,2.041,52.252,105.24,14.52,0.43,71.55,67.82,95.47,69.6
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2011,1,postrec,586.522,0.09153,433017,-0.00569,1354.5,0.09721,32.196,2.062,52.253,119.94,15.3,0.407,75.97,67.24,97.33,71.46
SUMSEL_D12,Sumatera Selatan District 12,Sumatera Selatan,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-4.5699,104.6239,2012,1,postrec,644.252,0.09843,428730,-0.0099,1502.7,0.10833,33.117,2.13,52.637,134.13,12.56,0.419,76.36,66.32,99.13,72.84
SUMSEL_D13,Sumatera Selatan District 13,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.9949,104.9509,1999,0,(base year),1717.906,,960963,,1787.69,,41.206,3.071,44.054,4.22,22.92,0.184,59.41,47.25,77.47,66.92
SUMSEL_D13,Sumatera Selatan District 13,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.9949,104.9509,2000,0,baseline,1950.097,0.13516,961598,0.00066,2027.97,0.1345,40.883,2.394,44.324,9.89,22.9,0.226,59.79,50.5,79.08,65.79
SUMSEL_D13,Sumatera Selatan District 13,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.9949,104.9509,2001,0,baseline,2172.923,0.11426,971135,0.00992,2237.51,0.10435,38.342,2.416,44.395,6.76,21.38,0.201,62.64,49.94,80.16,66.98
SUMSEL_D13,Sumatera Selatan District 13,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.9949,104.9509,2002,0,baseline,2347.731,0.08045,993626,0.02316,2362.79,0.05729,39.098,2.233,44.032,20.96,20.81,0.232,61.12,52.19,83.89,67.7
SUMSEL_D13,Sumatera Selatan District 13,Sumatera Selatan,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-2.9949,104.9509,2003,0,pre,2482.463,0.05739,975980,-0.01776,2543.56,0.07515,39.6,1.618,45.938,30.12,20.56,0.299,65.65,53.64,82.69,68.62
