district_id,district_name,region,region_id,treated,open_year,treatment,nearby,event_time,year,post,light_intensity,ihs_light,light_positive,impervious_ratio,longitude,latitude,elevation,slope,dist_addis_km,dist_state_capital_km,dist_nearest_city_km,urbanization_rate_2007,employment_rate_2007,log_pop_density_2007,population_2007,primary_road_density,paved_road_density,share_christian_2007,share_amharic_2007,labor_intensive_park,public_park,china_aid,transport_project
ET_D099,Sidama woreda 099,Sidama,5,0,,0,0,,2017,0,0.0,0.0,0,,37.1881,9.9693,1742.1,4.6051,308.3464,220.7678,49.4726,0.3906,0.8065,7.4125,2650421,0.0204,0.3484,0.6588,0.7091,,,0,0
ET_D099,Sidama woreda 099,Sidama,5,0,,0,0,,2018,0,0.34586,0.33931,1,,37.1881,9.9693,1742.1,4.6051,308.3464,220.7678,49.4726,0.3906,0.8065,7.4125,2650421,0.0204,0.3484,0.6588,0.7091,,,0,0
ET_D099,Sidama woreda 099,Sidama,5,0,,0,0,,2019,0,0.0,0.0,0,,37.1881,9.9693,1742.1,4.6051,308.3464,220.7678,49.4726,0.3906,0.8065,7.4125,2650421,0.0204,0.3484,0.6588,0.7091,,,0,0
ET_D099,Sidama woreda 099,Sidama,5,0,,0,0,,2020,0,0.0,0.0,0,0.047106,37.1881,9.9693,1742.1,4.6051,308.3464,220.7678,49.4726,0.3906,0.8065,7.4125,2650421,0.0204,0.3484,0.6588,0.7091,,,0,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2005,0,0.38005,0.37145,1,0.042054,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2006,0,0.39913,0.38923,1,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2007,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2008,0,0.28675,0.28296,1,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2009,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2010,0,0.38455,0.37565,1,0.05342,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2011,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2012,0,0.14262,0.14214,1,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2013,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2014,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2015,0,0.24951,0.24699,1,0.024683,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2016,0,0.00984,0.00984,1,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2017,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2018,0,0.0,0.0,0,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2019,0,0.0001,0.0001,1,,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D100,Sidama woreda 100,Sidama,5,0,,0,0,,2020,0,0.0001,0.0001,1,0.024486,37.2083,9.4965,2421.4,2.8942,134.6504,229.5563,59.4973,0.0539,0.7886,4.8544,205290,0.0939,0.4414,0.6785,0.5166,,,1,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2005,0,0.45984,0.44501,1,0.022525,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2006,0,0.50576,0.48636,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2007,0,0.1769,0.17599,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2008,0,0.20284,0.20147,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2009,0,0.01425,0.01425,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2010,0,0.29722,0.29301,1,0.035308,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2011,0,0.28051,0.27696,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2012,0,0.0001,0.0001,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2013,0,0.13234,0.13196,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2014,0,0.33054,0.3248,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2015,0,0.0001,0.0001,1,0.042527,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2016,0,0.30258,0.29815,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2017,0,0.0001,0.0001,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2018,0,0.10174,0.10157,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2019,0,0.16987,0.16907,1,,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D101,Sidama woreda 101,Sidama,5,0,,0,0,,2020,0,0.18818,0.18709,1,0.029366,36.0783,12.236,2145.8,7.5835,19.13,248.12,29.2159,0.1811,0.5687,5.994,641643,2.3396,0.0034,0.5278,0.305,,,0,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2005,0,0.0,0.0,0,0.024285,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2006,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2007,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2008,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2009,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2010,0,0.0,0.0,0,0.033483,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2011,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2012,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2013,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2014,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2015,0,0.0,0.0,0,0.018453,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2016,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2017,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2018,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2019,0,0.0,0.0,0,,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D102,Sidama woreda 102,Sidama,5,0,,0,0,,2020,0,0.0,0.0,0,0.026624,38.4726,12.9185,2431.8,9.838,305.469,122.5347,67.6343,0.1838,0.4857,5.8287,543884,0.3343,1.6303,0.7352,0.2724,,,1,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2005,0,0.89544,0.80548,1,0.044348,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2006,0,0.67944,0.63574,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2007,0,0.89834,0.80763,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2008,0,0.56352,0.53729,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2009,0,0.57438,0.54673,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2010,0,0.39309,0.38361,1,0.007808,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2011,0,0.10645,0.10625,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2012,0,0.25774,0.25497,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2013,0,0.09606,0.09592,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2014,0,0.30435,0.29984,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2015,0,0.31171,0.30687,1,0.044225,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2016,0,0.1197,0.11942,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2017,0,0.18894,0.18783,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2018,0,0.08383,0.08373,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2019,0,0.06631,0.06626,1,,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D103,Sidama woreda 103,Sidama,5,0,,0,0,,2020,0,0.0001,0.0001,1,0.010958,39.6835,10.3316,2734.6,5.5582,25.7986,171.5804,13.2643,0.0,0.6513,5.5364,406008,0.0877,0.034,0.543,0.1551,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2005,0,0.0,0.0,0,0.016445,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2006,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2007,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2008,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2009,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2010,0,0.0,0.0,0,0.013872,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2011,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2012,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2013,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2014,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2015,0,0.0,0.0,0,0.047457,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2016,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2017,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2018,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2019,0,0.0,0.0,0,,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D104,Dire Dawa woreda 104,Dire Dawa,6,0,,0,0,,2020,0,0.0,0.0,0,0.048813,38.065,9.7901,1257.8,9.1355,293.2756,101.8854,54.6458,0.4223,0.6936,5.9373,606234,0.7211,0.2223,0.8465,0.2664,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2005,0,0.35925,0.35194,1,0.041403,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2006,0,0.22054,0.21879,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2007,0,0.0,0.0,0,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2008,0,0.04614,0.04613,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2009,0,0.0,0.0,0,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2010,0,0.0,0.0,0,0.035121,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2011,0,0.30825,0.30357,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2012,0,0.0,0.0,0,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2013,0,0.0001,0.0001,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2014,0,0.0001,0.0001,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2015,0,0.0001,0.0001,1,0.044875,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2016,0,0.0001,0.0001,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2017,0,0.0,0.0,0,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2018,0,0.0001,0.0001,1,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2019,0,0.0,0.0,0,,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D105,Dire Dawa woreda 105,Dire Dawa,6,0,,0,0,,2020,0,0.0001,0.0001,1,0.024533,40.2411,6.843,488.4,5.1241,123.4223,108.1026,47.5227,0.0,0.7655,2.5586,20669,1.8741,0.437,0.7249,0.5868,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2005,0,0.0001,0.0001,1,0.011521,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2006,0,0.0001,0.0001,1,,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2007,0,0.0,0.0,0,,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2008,0,0.0001,0.0001,1,,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2009,0,0.0001,0.0001,1,,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2010,0,0.0001,0.0001,1,0.013728,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
ET_D106,Dire Dawa woreda 106,Dire Dawa,6,0,,0,0,,2011,0,0.0001,0.0001,1,,38.7533,6.8464,1867.5,11.3105,76.4488,231.2613,0.0,0.3136,0.681,4.4149,132284,0.652,3.2287,0.2772,0.5663,,,0,0
