hh_id,survey_round,district_id,region_id,treated,treatment,event_phase,durable_goods_pc,housing_quality,wealth_index,hh_size,age_head,survey_weight
HH_010174,2011,ET_D086,4,0,0,,0.06553111250306204,1,,6,36,1.8424
HH_010175,2016,ET_D013,2,1,0,-1,-0.08578231918320067,0,,5,54,0.7461
HH_010176,2011,ET_D004,4,1,0,-1,0.859087960084649,0,,6,69,0.815
HH_010177,2011,ET_D126,9,0,0,,,0,-0.8207902030379823,3,52,0.9035
HH_010178,2011,ET_D104,6,0,0,,0.30595349587733006,0,0.9341071782913077,5,25,1.5671
HH_010179,2016,ET_D069,2,0,0,,-0.2919112658601638,0,-1.6940719283395838,4,37,0.7146
HH_010180,2019,ET_D064,2,0,0,,0.9094185483435339,0,,4,46,1.299
HH_010181,2000,ET_D007,1,1,0,-3,-0.2287519664568924,,-2.352469314704362,8,57,0.6385
HH_010182,2005,ET_D060,2,0,0,,0.11990729272858446,,-0.168584587381056,6,42,1.0762
HH_010183,2019,ET_D048,2,0,0,,0.5278591395101415,1,1.3475963948126917,6,44,0.8268
HH_010184,2019,ET_D032,1,0,0,,0.8307418685002554,0,-0.8437920267098292,5,45,0.8002
HH_010185,2005,ET_D117,7,0,0,,0.5804817003534466,1,-0.05668807488798662,6,56,0.8398
HH_010186,2005,ET_D055,2,0,0,,0.0781158277260503,0,0.33090223034626226,5,26,0.4221
HH_010187,2000,ET_D028,1,0,0,,,1,2.118177413507395,3,43,0.8028
HH_010188,2005,ET_D072,3,0,0,,,0,-0.5050976894765022,7,21,1.4862
HH_010189,2016,ET_D037,1,0,0,,0.24394143091199338,0,,11,35,0.6423
HH_010190,2016,ET_D064,2,0,0,,0.028042636415498923,1,-0.7768374674671247,4,52,0.8458
HH_010191,2019,ET_D070,3,0,0,,0.053900700623610465,0,1.5422516244877893,2,54,1.7054
HH_010192,2016,ET_D066,2,0,0,,0.6673628806732197,0,,4,50,0.926
HH_010193,2016,ET_D009,2,1,1,0,1.0420991717622243,,,4,42,0.8862
HH_010194,2016,ET_D028,1,0,0,,0.22850294751494554,1,-0.20310938179896534,2,44,0.9463
HH_010195,2019,ET_D126,9,0,0,,-0.1683323443740441,0,,1,33,0.7904
HH_010196,2005,ET_D053,2,0,0,,-0.32034495239388655,0,-1.7997255707892543,7,35,1.3927
HH_010197,2016,ET_D093,4,0,0,,-0.3985972756573603,1,-2.1439351223191743,7,31,1.1883
HH_010198,2000,ET_D042,1,0,0,,1.0812987829420897,1,0.06901447269424242,5,51,0.7137
HH_010199,2019,ET_D010,3,1,1,1,0.6218465481806928,0,,5,45,0.9545
HH_010200,2016,ET_D099,5,0,0,,-0.41812271508688753,0,-0.8168124294722423,6,44,1.4944
HH_010201,2016,ET_D063,2,0,0,,0.6856229401437282,1,,3,46,0.7443
HH_010202,2019,ET_D031,1,0,0,,0.5648948376547716,0,-0.9769965080885583,7,30,1.0186
HH_010203,2016,ET_D129,10,0,0,,-0.14857019136954114,0,-0.0923276854740066,5,41,0.83
HH_010204,2005,ET_D113,7,0,0,,0.3468513839238616,0,-0.40347545023395104,9,53,0.8914
HH_010205,2011,ET_D111,6,0,0,,0.7392900485292169,1,1.7131799630246434,5,72,1.2925
HH_010206,2019,ET_D049,2,0,0,,0.10851053497874807,0,2.507402045644343,6,18,1.1134
HH_010207,2016,ET_D011,2,1,1,0,0.4013895482430082,,,3,38,0.7978
HH_010208,2016,ET_D110,6,0,0,,-0.16253025006499017,0,1.2234453508272078,5,52,1.0117
HH_010209,2005,ET_D078,3,0,0,,-0.2065123820564282,1,0.7458872683555339,6,42,1.3227
HH_010210,2016,ET_D003,2,1,1,0,,1,0.7613422619566236,3,37,0.7761
HH_010211,2000,ET_D030,1,0,0,,0.7466991663261138,0,0.5495201575008417,6,42,0.6005
HH_010212,2011,ET_D119,7,0,0,,0.999604967897666,0,,4,45,1.0829
HH_010213,2019,ET_D073,3,0,0,,0.5041305176662444,1,,6,31,1.1471
HH_010214,2019,ET_D134,11,0,0,,-0.5958745120593041,0,2.2527000824809797,5,27,0.3869
HH_010215,2019,ET_D054,2,0,0,,-0.12304882855416177,0,1.3474665237499526,7,43,0.87
HH_010216,2011,ET_D120,8,0,0,,0.17239938747320233,0,,3,72,0.6649
HH_010217,2000,ET_D012,1,1,0,-4,-0.16737666613193447,0,1.0274061225623643,7,35,0.5754
HH_010218,2005,ET_D027,1,0,0,,,0,-1.9120572622956962,6,28,1.5173
HH_010219,2016,ET_D139,12,0,0,,0.19996078543342927,1,0.5547724253691885,1,57,1.2382
HH_010220,2019,ET_D003,2,1,1,1,0.5750414151747799,1,,3,52,1.088
HH_010221,2019,ET_D086,4,0,0,,-0.018519413528958417,0,,6,31,0.308
HH_010222,2019,ET_D033,1,0,0,,0.04646943626730399,0,,3,57,1.2205
HH_010223,2019,ET_D055,2,0,0,,-0.30740968584745665,0,0.8131121867944159,7,58,1.4781
HH_010224,2005,ET_D061,2,0,0,,0.4925524116817882,0,-1.3790727663654678,2,30,1.1021
HH_010225,2011,ET_D088,4,0,0,,0.9522704703473114,1,0.4473273748242642,1,46,0.8211
HH_010226,2016,ET_D122,8,0,0,,-0.10267824901406353,1,0.8251640395719945,5,32,1.1873
HH_010227,2005,ET_D079,3,0,0,,0.1237483103150562,0,-0.3445724554911095,3,60,1.1369
HH_010228,2000,ET_D065,2,0,0,,0.24095309787815783,0,0.1139351597887402,5,46,0.9903
HH_010229,2016,ET_D032,1,0,0,,-0.612997427936633,0,0.3900249565214839,5,43,1.4243
HH_010230,2016,ET_D091,4,0,0,,0.21042694537557688,0,0.8358445401146986,5,42,1.2162
HH_010231,2016,ET_D083,4,0,0,,0.21994444336912172,1,-0.24392503427403464,6,36,0.3008
HH_010232,2000,ET_D126,9,0,0,,0.14897018235576626,0,0.1565385734043307,4,36,0.913
HH_010233,2000,ET_D119,7,0,0,,0.09198584842838536,0,,4,41,0.5403
HH_010234,2016,ET_D004,4,1,1,0,0.13629546322916125,0,,4,54,1.39
HH_010235,2016,ET_D057,2,0,0,,-0.575697578190947,0,-2.176460140273264,7,59,0.9159
HH_010236,2005,ET_D024,1,0,0,,0.9037716823501468,1,-0.3248200653306325,7,62,0.7378
HH_010237,2005,ET_D067,2,0,0,,0.13496319872491458,0,-0.6669733825247826,2,34,1.0959
HH_010238,2005,ET_D016,2,1,0,-3,0.8605097659063832,,-0.023847489669004206,6,40,0.8723
HH_010239,2005,ET_D035,1,0,0,,0.6231722806516242,,0.1240273024830123,7,63,1.0819
HH_010240,2016,ET_D053,2,0,0,,0.8944931403848541,1,-0.35198436722322785,6,45,0.8189
HH_010241,2005,ET_D080,3,0,0,,-0.0062579644730857975,1,-1.6823958908660048,5,28,1.4867
HH_010242,2019,ET_D124,9,0,0,,-0.20628055211552027,1,,6,53,0.6638
HH_010243,2005,ET_D016,2,1,0,-3,0.29532625136514257,0,-0.15496973646614037,5,44,0.7059
HH_010244,2019,ET_D034,1,0,0,,0.1730145070093816,0,1.2037396406295677,6,52,1.1925
HH_010245,2019,ET_D040,1,0,0,,0.03138789341415493,,-0.7717948968286081,6,28,1.1135
HH_010246,2019,ET_D012,1,1,1,0,0.7181772253653067,1,-0.5194608876897402,5,23,1.3287
HH_010247,2019,ET_D108,6,0,0,,-0.05579999262460106,1,1.6518406904784824,9,40,1.0117
HH_010248,2016,ET_D096,5,0,0,,-0.4160131610840062,0,,8,27,0.375
HH_010249,2011,ET_D002,4,1,0,-1,-0.4712538391376484,0,0.2825317408202528,3,29,0.6163
HH_010250,2005,ET_D107,6,0,0,,0.6962164472251124,0,,7,64,1.497
HH_010251,2011,ET_D072,3,0,0,,-0.16370157171760086,0,-0.30713595965403434,5,42,0.5204
HH_010252,2011,ET_D060,2,0,0,,-0.03507398050193561,0,1.1175792737976367,4,46,1.3868
HH_010253,2000,ET_D135,11,0,0,,0.11816031205882896,,,9,35,1.0946
HH_010254,2000,ET_D111,6,0,0,,-0.029164952913247888,0,,9,18,0.6363
HH_010255,2019,ET_D078,3,0,0,,-0.183026692024035,0,,1,18,0.8942
HH_010256,2019,ET_D042,1,0,0,,-0.3591142070844466,1,0.8772414897158461,3,18,1.0356
HH_010257,2011,ET_D104,6,0,0,,0.27603442704498726,0,-0.11714099697219219,3,49,0.5798
HH_010258,2000,ET_D135,11,0,0,,0.6737981683325781,1,0.1280935671935827,11,53,1.5532
HH_010259,2019,ET_D004,4,1,1,1,0.24815929483490118,0,0.6363967518928805,5,39,0.656
HH_010260,2011,ET_D063,2,0,0,,0.011460878926985746,0,-0.23724105202093365,5,50,0.7302
HH_010261,2005,ET_D080,3,0,0,,0.1917869133417957,0,-0.4998742628208013,6,46,1.1849
HH_010262,2016,ET_D034,1,0,0,,0.11226964222093183,0,0.05182948515972615,2,44,0.9273
HH_010263,2016,ET_D029,1,0,0,,0.4952168386043282,1,1.9080374352707947,9,39,1.1812
HH_010264,2000,ET_D107,6,0,0,,0.685720832931807,1,,8,28,2.1565
HH_010265,2019,ET_D010,3,1,1,1,,0,0.513000588927589,2,49,0.6288
HH_010266,2016,ET_D135,11,0,0,,0.22371341095450095,1,-0.8378650209457064,5,27,1.1114
HH_010267,2016,ET_D119,7,0,0,,0.5096806483466747,1,-0.5144561663149948,4,39,1.0756
HH_010268,2011,ET_D081,3,0,0,,,0,1.792295073803429,6,34,1.603
HH_010269,2005,ET_D048,2,0,0,,0.7404403375741202,1,,5,47,0.3869
HH_010270,2016,ET_D105,6,0,0,,1.0510992296652548,0,1.0090401206562665,5,28,0.9898
HH_010271,2019,ET_D133,11,0,0,,0.373563166855105,1,0.5430502595910596,4,38,1.1822
HH_010272,2019,ET_D054,2,0,0,,0.892556788480984,0,-0.8336386345931759,4,49,1.2752
HH_010273,2005,ET_D020,1,0,0,,0.5049358222640616,0,,2,65,0.8043
HH_010274,2016,ET_D001,1,1,1,1,0.21849659705575947,1,0.9405880576447727,5,70,0.8788
HH_010275,2016,ET_D030,1,0,0,,0.035783937492286144,0,,7,32,1.2276
HH_010276,2016,ET_D008,1,1,1,0,0.6232708816730701,1,,3,58,1.1935
HH_010277,2005,ET_D101,5,0,0,,-0.29137397441747626,1,0.6992377296136265,8,56,1.1205
HH_010278,2016,ET_D139,12,0,0,,0.9214010210596961,0,0.6017831974739764,4,30,1.3977
HH_010279,2000,ET_D049,2,0,0,,0.5756235315984483,1,0.5672588087820968,7,37,1.5283
HH_010280,2011,ET_D037,1,0,0,,0.9396223488638876,0,,8,18,1.4444
HH_010281,2005,ET_D069,2,0,0,,0.11707543862701786,,-0.38128337720120514,6,18,1.348
HH_010282,2016,ET_D070,3,0,0,,0.09242837703672116,1,,5,52,0.6916
HH_010283,2019,ET_D003,2,1,1,1,0.08293663415302044,1,1.3917208667650045,3,26,0.6209
HH_010284,2016,ET_D021,1,0,0,,0.9745875007924758,0,,8,32,0.9496
HH_010285,2016,ET_D137,12,0,0,,,0,1.0934180161018288,4,36,0.8601
HH_010286,2016,ET_D111,6,0,0,,0.1891280244223729,0,0.9519841461175516,7,57,1.6259
HH_010287,2016,ET_D050,2,0,0,,1.299858103240966,1,0.9900324063376599,4,46,0.8181
HH_010288,2016,ET_D030,1,0,0,,0.47346499373303386,0,-1.286381739767777,3,47,1.0903
HH_010289,2011,ET_D057,2,0,0,,0.32643811406864215,1,-0.20070203792055968,5,58,0.8177
HH_010290,2016,ET_D004,4,1,1,0,0.9867269494421015,1,-0.5104313245500756,2,64,0.6138
HH_010291,2000,ET_D101,5,0,0,,-0.06309584353473374,1,,6,18,1.0188
HH_010292,2005,ET_D128,10,0,0,,1.6885593312514504,0,1.1809045026256246,4,58,1.6109
HH_010293,2019,ET_D130,10,0,0,,0.08631482955739622,0,,3,56,0.8845
HH_010294,2005,ET_D097,5,0,0,,-0.12646670910470703,0,0.32698455119574327,6,46,1.0988
HH_010295,2011,ET_D016,2,1,0,-2,-0.016400305421043704,0,,5,71,1.3316
HH_010296,2016,ET_D076,3,0,0,,0.33792661846432764,0,1.1451393700522094,7,51,1.4132
HH_010297,2005,ET_D013,2,1,0,-3,0.5468013252336191,0,-0.6828396388176153,5,45,1.0702
HH_010298,2019,ET_D021,1,0,0,,0.29477676255418556,0,0.005119590333059164,4,49,0.9872
HH_010299,2000,ET_D033,1,0,0,,0.2807960432059845,0,,4,25,1.646
HH_010300,2016,ET_D082,3,0,0,,0.5330990902648084,1,0.40249430633343214,3,51,0.9843
HH_010301,2019,ET_D116,7,0,0,,0.37554826635874033,0,,5,43,1.176
HH_010302,2019,ET_D053,2,0,0,,1.2006093110925935,0,1.3445270728846423,6,51,0.5259
HH_010303,2019,ET_D095,4,0,0,,0.7366881714055467,,-0.49195950371721464,3,40,0.6812
HH_010304,2016,ET_D102,5,0,0,,0.2809369167349599,0,-0.18954429075273588,4,48,0.4984
HH_010305,2000,ET_D137,12,0,0,,0.4002664313228906,1,,5,62,1.0866
HH_010306,2000,ET_D022,1,0,0,,0.4894569920361773,,,4,42,1.5077
HH_010307,2016,ET_D027,1,0,0,,-0.033974209234820474,0,,3,21,0.7537
HH_010308,2016,ET_D024,1,0,0,,0.5640528772406618,1,,4,55,0.6914
HH_010309,2005,ET_D071,3,0,0,,0.3642111993438944,1,0.6850390559321683,4,44,0.813
HH_010310,2005,ET_D077,3,0,0,,-0.17390392124392687,0,,9,48,0.6428
HH_010311,2011,ET_D008,1,1,0,-1,0.05888697980884591,1,-0.05300775222099992,6,35,1.4977
HH_010312,2019,ET_D132,11,0,0,,0.09797574389478514,0,0.16701900984400586,5,38,1.8008
HH_010313,2019,ET_D106,6,0,0,,-0.3783238482030592,0,-0.010733244373220596,7,67,1.1619
HH_010314,2011,ET_D105,6,0,0,,0.5509012554619936,1,1.7993388210598327,1,45,0.4206
HH_010315,2005,ET_D139,12,0,0,,1.016186197575429,0,0.10381984312509039,3,33,0.6446
HH_010316,2016,ET_D118,7,0,0,,-0.0756518228666263,0,0.26506599848130424,4,45,1.4231
HH_010317,2011,ET_D047,2,0,0,,0.2661255504480873,0,-0.4686884443286851,4,56,0.8672
HH_010318,2011,ET_D080,3,0,0,,0.07988801876258966,0,-1.2754314399022835,6,41,1.5464
HH_010319,2011,ET_D009,2,1,0,-1,0.5390816201858457,1,1.0470790025376935,5,22,1.1031
HH_010320,2016,ET_D016,2,1,0,-1,-0.11159102208394969,,-1.3508756005956928,8,57,1.7202
HH_010321,2000,ET_D132,11,0,0,,0.9787071129409844,0,,2,72,1.0236
HH_010322,2000,ET_D047,2,0,0,,0.7237295019458148,0,0.7309666829202504,3,32,1.0598
HH_010323,2000,ET_D062,2,0,0,,1.0945946629308076,0,-0.2359336781656423,4,33,1.0665
HH_010324,2000,ET_D089,4,0,0,,-0.013686545536527928,0,-0.14434354342002298,7,22,0.9068
HH_010325,2011,ET_D028,1,0,0,,0.29661489703780586,0,0.6033029355060477,5,49,0.9424
HH_010326,2016,ET_D111,6,0,0,,0.04459513268614801,1,-0.26220929907612545,5,46,0.7365
HH_010327,2005,ET_D003,2,1,0,-2,0.2108427239710577,1,-0.03386062895234816,5,30,0.5604
HH_010328,2005,ET_D021,1,0,0,,1.1904010172241128,0,1.1886974146278122,4,43,0.4264
HH_010329,2019,ET_D031,1,0,0,,0.001790823783218376,0,0.41045070738439615,4,21,1.1517
HH_010330,2016,ET_D137,12,0,0,,-0.12431509816646974,1,-1.8900106795909284,7,34,0.3935
HH_010331,2005,ET_D101,5,0,0,,1.0238046276386825,1,0.19001548681915104,6,43,0.7444
HH_010332,2000,ET_D096,5,0,0,,0.605917381758218,0,0.8117945545566203,2,40,0.7241
HH_010333,2011,ET_D115,7,0,0,,-0.19229413515757804,0,0.6051165198680099,5,54,1.5988
HH_010334,2011,ET_D039,1,0,0,,0.17394823775912638,1,,7,51,0.7052
HH_010335,2011,ET_D134,11,0,0,,-0.6228687205303403,0,0.3051104246732232,6,44,0.9883
HH_010336,2016,ET_D002,4,1,1,0,0.44133392040956,0,,3,38,1.6116
HH_010337,2005,ET_D131,10,0,0,,0.002737257801390225,0,0.6342544263476384,2,57,0.3818
HH_010338,2005,ET_D032,1,0,0,,0.40291916503386027,0,-2.291168480199996,7,35,1.5003
HH_010339,2019,ET_D109,6,0,0,,0.7191712065860028,1,-0.3391886633945071,5,40,0.6202
HH_010340,2000,ET_D096,5,0,0,,0.08890315153388684,1,-0.819932100767561,5,43,1.013
HH_010341,2016,ET_D074,3,0,0,,0.9761183603021093,0,0.47405076438848415,2,51,0.9539
HH_010342,2016,ET_D094,4,0,0,,0.5491881242715075,0,1.1382172282958305,6,49,0.6028
HH_010343,2005,ET_D089,4,0,0,,,0,0.8620881469063276,1,31,0.9882
HH_010344,2019,ET_D063,2,0,0,,0.25317871559778465,0,-0.17501402929646626,7,43,0.5603
HH_010345,2011,ET_D097,5,0,0,,1.1471773215091088,0,,7,41,0.9784
HH_010346,2011,ET_D100,5,0,0,,-0.33830731017217275,,-0.9453026497115273,7,58,1.1823
HH_010347,2016,ET_D115,7,0,0,,0.6337767426640806,,0.18517707756771273,4,23,1.4796
HH_010348,2016,ET_D081,3,0,0,,0.06508135442434265,1,,4,38,1.0844
HH_010349,2011,ET_D111,6,0,0,,-0.3432144516991169,0,,3,52,1.0481
HH_010350,2019,ET_D059,2,0,0,,-0.6267778619934716,0,-0.05655538067070462,5,63,0.772
HH_010351,2005,ET_D093,4,0,0,,1.2705242301992214,0,-0.006715766446384948,7,42,0.7525
HH_010352,2005,ET_D014,6,1,0,-3,0.8700264406119573,0,,5,21,0.9549
HH_010353,2011,ET_D013,2,1,0,-2,0.5999972056338202,0,,5,33,0.7786
HH_010354,2016,ET_D104,6,0,0,,0.794832488240715,1,0.04948321302224692,5,53,0.9242
HH_010355,2005,ET_D095,4,0,0,,0.03660538319779491,,-0.08200585311189429,6,45,1.4738
HH_010356,2019,ET_D055,2,0,0,,0.783197153738067,0,2.055253362669563,4,18,0.675
HH_010357,2011,ET_D016,2,1,0,-2,,0,,4,46,1.2904
HH_010358,2016,ET_D114,7,0,0,,-0.42485710274195676,0,,3,35,0.6925
HH_010359,2011,ET_D089,4,0,0,,-0.06178131980152851,0,-0.12077373433706415,3,55,1.2365
HH_010360,2016,ET_D027,1,0,0,,0.1490177707320566,0,-0.29953390773757027,6,34,0.8056
HH_010361,2005,ET_D033,1,0,0,,0.32557726057114417,0,-0.9362944043728407,2,40,0.7625
HH_010362,2019,ET_D104,6,0,0,,1.253309533958822,0,-1.4030182053730786,3,52,1.1032
HH_010363,2019,ET_D010,3,1,1,1,0.23028074505718227,0,,8,32,0.662
HH_010364,2016,ET_D058,2,0,0,,0.4103000789458518,1,-2.1780472053225806,8,45,1.4525
HH_010365,2000,ET_D001,1,1,0,-2,0.25457505034070604,,,6,54,1.2718
HH_010366,2005,ET_D013,2,1,0,-3,0.15214185473038025,0,-0.29139033028551,1,42,1.0214
HH_010367,2000,ET_D050,2,0,0,,-0.2676388559309191,0,0.7760119208815304,3,24,1.6017
HH_010368,2005,ET_D083,4,0,0,,1.0580779864253491,0,0.9948888521916134,5,34,0.7636
HH_010369,2016,ET_D005,3,1,1,0,1.0332145696098989,0,0.23270245131371123,1,19,0.8553
HH_010370,2005,ET_D006,5,1,0,-2,0.29619296690062386,0,,4,49,0.9152
HH_010371,2019,ET_D046,2,0,0,,0.22450124215970718,0,-0.8554686992083183,3,18,1.26
HH_010372,2011,ET_D016,2,1,0,-2,0.3834789026244949,0,,3,43,0.9158
HH_010373,2019,ET_D058,2,0,0,,0.12991393890424796,0,-0.775931686488263,5,46,0.547
HH_010374,2011,ET_D072,3,0,0,,0.18796732611743522,0,-0.13320347254668238,9,26,0.3489
HH_010375,2016,ET_D027,1,0,0,,0.5922381986573434,1,-1.9356583319668634,5,44,0.8845
HH_010376,2000,ET_D039,1,0,0,,0.6770067000768193,0,-0.6221096283674352,6,59,0.8988
HH_010377,2011,ET_D006,5,1,0,-1,0.9879501481955749,1,,7,50,0.9712
HH_010378,2011,ET_D011,2,1,0,-1,1.5819422112663348,1,-0.07688562668223245,5,59,0.5929
HH_010379,2005,ET_D007,1,1,0,-2,,0,,5,39,1.1602
HH_010380,2000,ET_D064,2,0,0,,0.7574333621928242,0,0.4626479136519229,5,49,1.1456
HH_010381,2005,ET_D064,2,0,0,,0.34324502609893776,0,-0.1943149663906665,5,62,0.5574
HH_010382,2016,ET_D133,11,0,0,,1.1761515582052906,1,-2.111583331749658,3,44,0.9121
HH_010383,2011,ET_D041,1,0,0,,-0.47665360352439845,0,-1.6841722607879521,4,30,0.9635
HH_010384,2011,ET_D125,9,0,0,,-0.4238242967230501,0,-0.9824480151187521,8,36,1.854
HH_010385,2011,ET_D086,4,0,0,,0.6313117880872696,0,0.7031111891661012,3,55,1.1051
HH_010386,2011,ET_D032,1,0,0,,0.5468322997215755,0,-0.13277752541609764,7,34,0.911
HH_010387,2016,ET_D017,7,1,0,-1,,,-0.6022882790023024,4,49,1.6058
HH_010388,2016,ET_D082,3,0,0,,,0,0.9860522213562789,6,43,0.702
HH_010389,2016,ET_D006,5,1,1,0,1.3166489817031957,1,-0.11326346326157632,2,51,0.7771
HH_010390,2019,ET_D077,3,0,0,,-0.05975609578938823,1,0.6250843172986605,4,27,0.7036
HH_010391,2005,ET_D063,2,0,0,,0.052077852783886824,0,0.29831731720702537,6,52,0.9812
HH_010392,2011,ET_D071,3,0,0,,0.17646192275945793,0,-1.15581506170407,6,38,1.2591
HH_010393,2019,ET_D033,1,0,0,,0.6059689597286931,1,-0.09102485066456774,5,65,0.8891
HH_010394,2016,ET_D080,3,0,0,,0.26974697360828853,0,-0.5393833854652806,7,36,1.3196
HH_010395,2011,ET_D082,3,0,0,,-0.2846742276717073,0,-0.6751548547638447,4,45,1.1443
HH_010396,2011,ET_D035,1,0,0,,0.46161047650610776,0,,3,38,0.8873
HH_010397,2016,ET_D134,11,0,0,,,0,-2.018257623476442,4,33,1.3577
HH_010398,2005,ET_D096,5,0,0,,0.2507843217294413,0,0.12890980233641552,5,57,0.8378
HH_010399,2011,ET_D057,2,0,0,,-0.3121280016707457,0,-0.23272618653236388,8,76,0.8943
HH_010400,2011,ET_D058,2,0,0,,0.001735322591963906,0,1.6954051264385845,6,26,0.7041
HH_010401,2011,ET_D075,3,0,0,,1.201722714497166,0,-0.44671244773142804,4,32,1.6196
HH_010402,2016,ET_D095,4,0,0,,0.9979187784318345,0,-1.7618386868470708,4,49,0.8844
HH_010403,2016,ET_D082,3,0,0,,0.5880313825106387,,0.6422968922002135,4,34,1.1163
HH_010404,2016,ET_D060,2,0,0,,0.8404298902064757,1,,1,65,1.111
HH_010405,2000,ET_D101,5,0,0,,1.2553648344447867,1,0.30901402702894787,3,51,0.96
HH_010406,2000,ET_D107,6,0,0,,-0.019712282516342744,1,-0.022566249705137917,5,26,0.9829
HH_010407,2016,ET_D085,4,0,0,,0.8760057212460377,1,-0.09046993564570147,5,30,1.0835
HH_010408,2016,ET_D009,2,1,1,0,-0.19355537688122826,1,,7,31,1.1953
HH_010409,2016,ET_D019,1,0,0,,-0.3438096757366603,0,-0.14397327945168484,4,34,1.0493
HH_010410,2016,ET_D083,4,0,0,,-0.2326894765744883,,0.4683324760346519,6,42,0.6667
HH_010411,2019,ET_D121,8,0,0,,-0.8499434183911564,0,1.2878783990092304,4,41,1.2497
HH_010412,2005,ET_D024,1,0,0,,0.4434490948300507,,,3,40,0.8221
HH_010413,2016,ET_D015,1,1,0,-1,0.8909793009922572,,,5,65,0.8033
HH_010414,2000,ET_D132,11,0,0,,0.9467536885007954,0,-0.4271656229382163,4,18,0.3878
HH_010415,2019,ET_D004,4,1,1,1,0.5710004269186042,1,0.564500174812418,4,27,0.6634
HH_010416,2019,ET_D109,6,0,0,,0.10664393425590382,0,-0.7054482661664934,6,34,0.7498
HH_010417,2019,ET_D001,1,1,1,2,0.3150099236882733,0,-0.6056060784935043,5,36,1.3462
HH_010418,2005,ET_D072,3,0,0,,-0.3809826293652574,0,,6,39,0.6215
HH_010419,2019,ET_D052,2,0,0,,-0.19956205116256429,0,,8,48,1.4206
HH_010420,2019,ET_D049,2,0,0,,0.5868374107162544,0,,5,40,0.9145
HH_010421,2000,ET_D076,3,0,0,,0.8510855184847866,0,-1.1928262252815673,2,60,1.1345
HH_010422,2016,ET_D093,4,0,0,,0.47997167039245914,0,,4,32,0.6916
HH_010423,2019,ET_D015,1,1,1,0,,,1.4156856588844287,5,33,0.9891
HH_010424,2000,ET_D116,7,0,0,,0.6855693964660043,0,-0.8849648176471099,5,18,2.078
HH_010425,2016,ET_D016,2,1,0,-1,-0.8861470008353161,1,-2.2672948752273148,4,45,0.8602
HH_010426,2016,ET_D059,2,0,0,,,1,1.9882448162244528,8,53,0.5822
HH_010427,2019,ET_D054,2,0,0,,0.46880181216313455,0,0.39915213815711187,2,33,1.1988
HH_010428,2019,ET_D015,1,1,1,0,,0,,3,44,1.3364
HH_010429,2005,ET_D085,4,0,0,,0.2824818827841455,0,-0.38337418728311035,7,40,0.8927
HH_010430,2000,ET_D012,1,1,0,-4,0.24102788707416192,1,2.3439821918481076,4,82,0.6415
HH_010431,2019,ET_D017,7,1,1,0,,1,-0.15229699270656488,4,32,0.5766
HH_010432,2019,ET_D137,12,0,0,,0.5346681512235557,0,,7,34,0.7055
HH_010433,2016,ET_D089,4,0,0,,0.7342393297250531,0,,7,53,1.0775
HH_010434,2016,ET_D091,4,0,0,,0.16709560104054438,0,0.6743845252642048,3,49,1.903
HH_010435,2005,ET_D007,1,1,0,-2,-0.3222306467728623,,0.6980607590631701,5,63,0.8344
HH_010436,2005,ET_D097,5,0,0,,0.4458617723421812,0,-0.6019777533642967,8,52,0.5409
HH_010437,2005,ET_D005,3,1,0,-2,-0.06915631010851753,1,,3,45,0.5016
HH_010438,2016,ET_D127,9,0,0,,0.2484951934992647,,,6,34,1.112
HH_010439,2011,ET_D093,4,0,0,,-0.6574461272452035,1,-0.6311383682480227,8,54,1.1429
HH_010440,2005,ET_D058,2,0,0,,0.33308350585025026,1,-0.9363383763685318,7,36,0.6159
HH_010441,2011,ET_D058,2,0,0,,0.14656942293005595,0,,6,41,0.6268
HH_010442,2016,ET_D125,9,0,0,,0.17364170838390322,0,,5,37,0.6924
HH_010443,2016,ET_D052,2,0,0,,0.08610122285127098,0,,3,34,0.6927
HH_010444,2019,ET_D134,11,0,0,,,1,,5,38,0.5555
HH_010445,2016,ET_D008,1,1,1,0,,1,,3,52,0.8424
HH_010446,2016,ET_D020,1,0,0,,0.34031764644756085,,-0.5868544430394453,5,58,0.7731
HH_010447,2019,ET_D069,2,0,0,,-0.8259434470454682,0,-1.1544453273627406,5,32,1.4222
HH_010448,2011,ET_D002,4,1,0,-1,0.5998215489936172,0,,3,36,0.8374
HH_010449,2019,ET_D076,3,0,0,,0.28519436821446825,,-1.6441889821442977,5,35,1.1926
HH_010450,2019,ET_D128,10,0,0,,-0.002493150230722496,1,0.10840780295932917,2,39,0.7459
HH_010451,2019,ET_D014,6,1,1,0,,0,0.9822214252863517,6,24,1.817
HH_010452,2016,ET_D083,4,0,0,,0.031073240637783273,1,0.9996464096659048,3,50,0.8692
HH_010453,2011,ET_D064,2,0,0,,0.18556391259634183,0,-0.48279695723594374,7,49,0.5235
HH_010454,2019,ET_D135,11,0,0,,0.3956862244578268,0,,5,36,1.0006
HH_010455,2019,ET_D123,8,0,0,,,1,,7,42,0.9894
HH_010456,2016,ET_D073,3,0,0,,-0.03004417816565713,1,0.5038352925533053,5,44,1.7326
HH_010457,2019,ET_D018,1,0,0,,0.3224175733392128,0,0.5607200808112157,6,60,0.9133
HH_010458,2016,ET_D024,1,0,0,,0.8661507986338611,0,1.4239833385732477,8,55,0.7905
HH_010459,2005,ET_D086,4,0,0,,0.501979411013411,0,0.903172297548165,5,54,0.8852
