id,time,growth,ln_y_initial,log_s_k,log_n_gd,log_hcap,gov_cons,growth_dm,ln_y_initial_dm,log_s_k_dm,log_n_gd_dm,log_hcap_dm,gov_cons_dm
117,4,-0.116073564232804,5.64772980322217,-1.5158964973922,-2.67926246795191,0.889355173694283,0.160973050041943,0.013767154425154068,-0.035281636927705584,0.03911205025516873,-0.0020457102053685894,0.01648754387198037,0.020693133847212136
117,5,-0.126931704168572,5.06736198205815,-1.62897682591993,-2.66381411288096,0.853407040356676,0.161996496363085,-0.01336283181441289,0.017901355921453366,-0.06494298776450425,0.016363942724134883,-0.019795618584236063,0.02171018402378025
117,6,-0.102949616827707,4.43270346121528,-1.57892152636204,-2.64481644343245,0.847655182704524,0.1552589580465,0.0013926611760406299,-0.06456558242723354,-0.016074673813786022,0.03153968912804439,-0.02622306695062615,0.01606915949104859
117,7,-0.0798985371078784,3.91795537707675,-1.48973028342475,-2.6427111653514,0.803681624193758,0.12123101658484,0.009152573550334928,-0.07325505582363867,0.06773999604496383,0.035652098456078196,-0.06732463369531916,-0.01645080991469955
117,8,-0.07328437914556,3.51846269153736,-1.49291846480424,-2.6447149924788,0.805115555085026,0.127272214738412,0.005604189573327464,-0.043144967348574426,0.06519747382314933,0.034664564862782576,-0.06218852266781538,-0.01016289822899838
118,1,-0.17955620154818,8.6741443483375,-1.39803889338889,-2.75955935948365,0.753032467323073,0.124429151647151,0.0011659379896944294,-0.16851024545356896,0.07498100616720427,-0.021398291059294028,0.023550394242335404,-0.010205640377317915
118,2,-0.137051977408349,7.7763633405966,-1.47455707932088,-2.67565883564255,0.711469833944106,0.134097812798054,0.019780196586934848,-0.118804691389375,-0.014852819777532611,0.06532059224291276,-0.022641452696970377,-4.7452611318229976e-4
118,3,-0.155413168527366,7.09110345355485,-1.51696235265521,-2.70586010908966,0.670163889940468,0.124096906567726,-0.024422336871008588,0.02397215566101618,-0.06579007021271432,0.03107650485657487,-0.06437045335150571,-0.011574489207541838
118,4,-0.143415053577747,6.31403761091802,-1.57857642626904,-2.69076510972378,0.723175138470929,0.125074605156182,-0.02548006359825572,-0.05426366457830589,-0.13083431031849746,0.04598454916169903,-0.01680415651699252,-0.010220044290583374
118,5,-0.0624187928048209,5.59696234302928,-1.47184262548692,-2.73572466259906,0.739661720774929,0.145278851863809,0.0392443508708714,-0.13778811845386763,-0.015075219028320319,0.003986294144972646,-6.526033316019975e-4,0.009977806272469775
118,6,-0.086288960101642,5.28486837900518,-1.43333976302937,-2.74822832476381,0.776676730984431,0.130718742959773,0.006147589223638825,0.10230950001621508,0.022240657822057752,-0.012339291064378255,0.03568681616366198,-0.0034857888477128895
118,7,-0.0860728660633518,4.85342357849697,-1.42401074250686,-2.80496588574402,0.775033813087939,0.144743057100599,-0.008927484083605247,0.17692331025012997,0.026193105266027583,-0.06706972079760432,0.036915890033242915,0.012046497349024965
118,8,-0.0744910301586913,4.42305924818021,-1.3477118568488,-2.78447309596539,0.742731308376291,0.14638603143429,-0.0075081901182706134,0.17616175394782463,0.10313765008176312,-0.045560637484869826,0.008315565457830743,0.013936185214845132
119,1,-0.206695468831664,6.66419719452912,-1.89107427087798,-2.53837213171311,0.363506504157176,0.148798461662574,-0.012582760633952958,0.058719467600809594,-0.09848584867899923,-0.0018936926550456867,0.035808453245267824,0.031383269858478335
119,2,-0.14860353717678,5.6307198503708,-1.82284749347723,-2.51845279581644,0.395714198968148,0.143036647397264,0.021619205478340522,-0.027271314752416842,-0.043574711290996326,0.020844002702731235,0.06338693449590105,0.02568390870640097
119,3,-0.169586725418149,4.8877021644869,-1.74096295185534,-2.52784855042168,0.304829930852959,0.131550986919049,-0.02520532510195496,0.05774773345582407,0.029777853230042117,0.007405434158263446,-0.027920390270185225,0.013099191364154439
119,4,-0.113565000737027,4.03976853739616,-1.71691388343669,-2.56594266276011,0.341069074375919,0.114227968105424,0.017760557902300925,-0.09135587123740763,0.050396755156739026,-0.03087563324092235,0.002873801556827038,-0.003847081120968099
119,5,-0.100429900009749,3.47194353371102,-1.6933686575731,-2.5435518211595,0.278017815086014,0.108639230845721,0.014623812325779958,-0.02563006090936959,0.08296727152838601,-0.005523493781758759,-0.06051248685168753,-0.009442214525244963
119,6,-0.087989465672521,2.96979403366228,-1.84147455660314,-2.52409047672711,0.370072060415369,0.0936441595470526,0.017837652312596472,0.024412021536074135,-0.0663256131088259,0.010115927606030528,0.03086616776342943,-0.02334077204006002
119,7,-0.121454271507817,2.52984670529967,-1.70159229992889,-2.52136794854231,0.341434868344032,0.0963015839224541,-0.030918320868233817,0.09052330391558883,0.06818007048688401,0.014845587037814134,0.005100967458165462,-0.01917537560874666
119,8,-0.0835082301151342,1.92257534776059,-1.79335380689669,-2.55214796094133,0.283028273351913,0.100869319365059,-0.003134821414876879,-0.08714527960903684,-0.02293577732324059,-0.014918131827101,-0.049603447397717826,-0.014360926634012589
120,1,-0.213305412432178,8.4319468722057,-1.3661189634425699,-2.67898406053131,0.825076540429685,0.126788892744318,-0.021167719593924286,0.04415721903904313,0.03262268399822066,-0.03351127353241434,0.032057801461932156,-0.03135606502839944
120,2,-0.175189566054538,7.36541981004481,-1.41918198902273,-2.64921261128753,0.81558186679028,0.134832497476636,-0.006941838758874844,-0.07488328131675281,-0.0337559815946864,-9.214648275270854e-4,0.017933914262188377,-0.02325000718284881
120,3,-0.122447171671218,6.48947197977212,-1.41578641364163,-2.6459969378504,0.809071686215761,0.154187399736453,0.01995921328551868,-0.12279437749730171,-0.03889238331443812,-0.0017486053296251747,0.011000677036771989,-0.004994161787063356
120,4,-0.126612302416901,5.87723612141603,-1.36641748394636,-2.65357262468736,0.833968984132123,0.157901938067447,0.0027382408629695737,-0.03620021345588409,0.007046379888878684,-0.00951124722734109,0.03045302325718624,-9.028771275668701e-4
120,5,-0.0800695013931702,5.24417460933152,-1.37502725559747,-2.64334442511625,0.810188546604051,0.148976377365311,0.03300919558290137,-0.03571091152721628,0.007461898745825701,0.003678250202322264,0.006337556610504835,-0.009834833974276758
120,6,-0.112364416830501,4.84382710236567,-1.45496853979364,-2.62065015246881,0.766946938128141,0.174051728508364,-0.008512314204840873,0.11613316400111717,-0.07366637105751606,0.02255059980516183,-0.0375796425796433,0.01633703095262959
120,7,-0.0882087508877753,4.28200501821317,-1.33142100718068,-2.63106774015574,0.752633484018579,0.18038893042939,3.5218439235053245e-4,0.060369690590742486,0.04450458847690375,0.014140143365215518,-0.049021104923132275,0.024182204929567436
120,8,-0.0978353549069008,3.84096126377429,-1.32189206995846,-2.64090057951084,0.786770183679668,0.185778721185653,-0.019436961566100835,0.04892871016631695,0.054679184856799345,0.005323597544220071,-0.011182225125807466,0.02981870921795962
121,1,-0.208296829510803,8.77516204112596,-1.43843444202417,-2.58660298422181,0.853498971017888,0.161967966201775,-5.319049889708494e-5,0.38662285543625696,0.06395962671160804,0.07553836086878851,0.04058170240521586,-0.005921822552070549
121,2,-0.179691673073456,7.73367789357194,-1.47499393230291,-2.61304782918292,0.876771454948524,0.162844710695315,0.004662000395859386,0.29262526968733127,0.014084496420120995,0.0519118753687855,0.059224972775513196,-0.004982624945297914
121,3,-0.186179256964547,6.83521952820466,-1.49656607928726,-2.69894046588402,0.836474305713126,0.157562120997951,-0.0276669258341581,0.22220363841219193,-0.016019627665080582,-0.038023575271542764,0.01850476688921776,-0.011364271506693474
121,4,-0.152301915911208,5.90432324338192,-1.44635845216269,-2.691308266013,0.799468414112261,0.169715119435245,-0.006845426457685225,-0.009862624013040389,0.030757832967536203,-0.030578330461278114,-0.02394607640759494,0.001165473259103017
121,5,-0.123611792675302,5.14281366382588,-1.51399104859412,-2.68898861241139,0.792630705234679,0.193822197288603,0.005572850474421784,-0.13782138955590195,-0.02784947295583673,-0.02529737900111506,-0.031118814403786388,0.025266154967887144
121,6,-0.0956865046951388,4.52475470044937,-1.52324802972448,-2.71357268908366,0.786964098156495,0.178094517087104,0.024271544104173523,-0.20368877043822842,-0.038293439693368514,-0.05370337871798547,-0.037461012196208454,0.010634988550241475
121,7,-0.125511277439883,4.04632217697368,-1.4956341316727,-2.65875547962893,0.783450704845876,0.154377548026426,-0.02084439598610495,-0.17606268317179374,-0.0160561147201288,0.003120961983728243,-0.038102413740754515,-0.011574008454524665
121,8,-0.0736007957120622,3.41876578977427,-1.49080697717511,-2.64586126991613,0.830167813128793,0.162480953630178,0.02090354380239,-0.37401629635674993,-0.01058330106486327,0.017031465230632925,0.01231687467839826,-0.0032238893186434803
122,1,-0.204134551217785,7.50939157930766,-2.14787422275787,-2.6287424188568,0.607466089504348,0.153268064954834,-0.02730840990809577,-0.04396319192528342,-0.1648713450258421,-0.0033869677560103284,0.047454576856600594,0.031761351833438686
122,2,-0.174111276131162,6.48871882321873,-2.09423014841489,-2.62417516393354,0.640801268233294,0.112315456418087,-0.02117510036406331,-0.11714938620912019,-0.12454291069560908,0.003998646628356806,0.07616054202520783,-0.009128803590075674
122,3,-0.124225243249507,5.61816244256292,-1.91079569840553,-2.6180441261588,0.586224228755457,0.123822482762569,0.0028695901786652406,-0.159669032772789,0.05035956221289939,0.006086870463868355,0.02116044589647348,0.0012791658903747727
122,4,-0.130595189421356,4.99703622631539,-1.9763362118636,-2.61788421824634,0.58973104859954,0.114776758236634,-0.0165561976700499,-0.08196522662281147,-0.01861111773712376,0.006059823315572643,0.019222314044608724,-0.007389812307057764
122,5,-0.086958809577632,4.34406027920861,-1.94235427122187,-2.61390893934885,0.569463857687221,0.133168439111208,0.010808335869875133,-0.10139035971641341,0.024396113412663345,0.012996400071616065,-0.0013799059863197627,0.010995472422942354
122,6,-0.0756252303581224,3.90926623132045,-1.86089159885363,-2.61222568851767,0.508072166003055,0.119398077645051,0.012915320738973265,0.016007174889610454,0.10467180017373146,0.01085772785819561,-0.06344718838472374,-0.0016783752593612644
122,7,-0.0458704038679644,3.53114007952984,-1.90932467849928,-2.61376303059827,0.536671346681279,0.105315664980348,0.027378979883596985,0.14393963384112496,0.05086214744954143,0.011327517024579237,-0.03197601594042676,-0.014252815868152413
122,8,-0.0520193605411378,3.30178806019001,-1.88309673489677,-2.67404685876312,0.49775041397405,0.107735584194264,0.011067481271097704,0.3441903885157487,0.0777357502097269,-0.04794001760616595,-0.06719476851142003,-0.011586183122107241
123,1,-0.189796175441455,8.8196942703338,-1.27671585949489,-2.72982648281519,0.785373165498394,0.138299492287458,0.016283826930914666,0.21965684036318756,0.022830213954829315,0.004190668752226845,-0.0688573691589911,-0.03315020935743118
123,2,-0.18507926839903,7.87071339312652,-1.28659362047176,-2.69801108152555,0.844846018076086,0.153434616781158,-0.0028892315692508747,0.2181625249610013,-3.631870347877708e-4,0.038824429502974045,-0.01401373014163787,-0.01795263175049855
123,3,-0.163647873532026,6.94531705113137,-1.25540141558516,-2.71859122254128,0.85378347932946,0.181596651560274,-0.007299179041173345,0.12080291705799251,0.022297040750960617,0.014201474548015902,-0.005499325539161215,0.009110346164585892
123,4,-0.112557385160449,6.12707768347124,-1.31620656083487,-2.75261772257096,0.878092363129445,0.185696593188765,0.030735467653537532,0.001393571795370363,-0.041938270990702575,-0.020011980542419483,0.013364606564876147,0.013587034121579383
123,5,-0.13696876051672,5.56429075766899,-1.28803802076543,-2.73650405551743,0.877740896626576,0.182387460914135,-0.009947754006532444,0.07215746000629863,-0.004744440413205542,-9.370156303361021e-4,0.012678110943397547,0.010271505702375505
123,6,-0.134063149876824,4.87944695508539,-1.29436196929808,-2.74160056542245,0.887015556478699,0.166308916590904,-0.016268737717047912,-0.06049476008311849,-0.012255374553027165,-0.009855448579956683,0.021277180081282543,-0.004710524837002156
123,7,-0.110355506132978,4.20913120570127,-1.23780035829534,-2.74091580007605,0.907083936911092,0.180200790520044,-0.007852261318736203,-0.22475189872511336,0.03892966337117243,-0.007163551986573147,0.04421755227974855,0.010689321148049713
123,8,-0.095102833806628,3.65735367503638,-1.30213132590944,-2.7540171176875,0.855997179465594,0.181419914648208,-0.00276213093171207,-0.34692665537554923,-0.024755645085251965,-0.0192485760639185,-0.003167025029513715,0.012155158808342892
124,1,-0.148002029828249,6.94760416928832,-1.55265838786771,-2.50817154720121,0.626243310500375,0.101397068947991,0.03407283271596133,-0.12959464534066711,0.37665783802194563,0.03468738243859315,0.09795057935870477,-0.010561645482834697
124,2,-0.144956237064804,6.20759402014707,-1.66560103399146,-2.51328092690807,0.597262944631789,0.124487212065177,0.013228659936815754,0.0778817673231762,0.2503995518854487,0.03239636219284048,0.06434099992978004,0.012590950747583929
124,3,-0.141990529499895,5.48281283482305,-1.80766534570788,-2.49704207689492,0.567329904670139,0.115230241926323,-0.009646974837201672,0.1811373160912968,0.0998032630681771,0.04459239826676198,0.033984903317232695,0.002234923744698386
124,4,-0.123397567839912,4.77286018732358,-1.90230493485383,-2.53382372070572,0.514291067490922,0.134636063140625,-0.004109854854084813,0.1700146909893352,0.0017335074302740061,0.007623799395206632,-0.024498885557932004,0.022017491287502883
124,5,-0.161799511322698,4.15587234812402,-2.07867937744357,-2.57984584234142,0.495710488529943,0.0971504905570001,-0.05878364464066978,0.18657766580295299,-0.165615644651409,-0.03543702438193996,-0.04341449363752048,-0.01547447744069591
124,6,-0.132009105874373,3.34687479151053,-2.17046148273227,-2.55453285241601,0.49763551238358,0.1019872701298,-0.038219833542756265,-0.07022830831635396,-0.258584735547281,-0.01394595750113048,-0.04216506049812163,-0.00954118408404267
124,7,-0.0793921613343863,2.68682926213866,-2.11497184484239,-2.5940271622022,0.494509258288354,0.114403713652987,-8.940563483038483e-4,-0.2242152269460984,-0.20847167073594108,-0.05143313604033706,-0.042419322827274564,0.004383231495056206
124,8,-0.00398269147651793,2.28986845546673,-2.00306794273535,-2.56209414406595,0.489447680894524,0.104124478358535,0.06435287157023865,-0.1915732596035742,-0.09592210947122548,-0.018483824369982305,-0.043778720084868716,-0.005649290267266627
125,1,-0.179438703214053,7.92795531854227,-1.49691417285662,-2.65533500503305,0.711057458855624,0.133860609101519,0.02099117117072373,0.08744976049928344,-0.009845820020131901,0.011151383314845997,-0.020214101866228962,-0.002378445980689814
125,2,-0.160729709296921,7.030761802472,-1.49529081526266,-2.67846533555695,0.667007698650129,0.133486146430395,0.015810199545265205,0.13774280623410728,-0.02153810243891896,-0.009160587747946813,-0.0688930756320627,-0.002690455538581188
125,3,-0.149639890709542,6.2271132559874,-1.45526894093838,-2.71465470641194,0.714239608845894,0.127075463243928,0.0010586757937177255,0.16213099384164842,0.00995179478450936,-0.04939277254216501,-0.02208422208719507,-0.010200195589079752
125,4,-0.159290966227124,5.47891380243969,-1.45005448579098,-2.68965879920166,0.715948671480939,0.128299148264821,-0.021648241400730392,0.11276156269144622,0.011736083439956246,-0.02458382039264073,-0.02582011114809779,-0.008599764239684254
125,5,-0.106193793999575,4.68245897130407,-1.51112938479589,-2.67697847870689,0.726482763257469,0.139221756311229,0.015177084523019621,-0.050142454430996075,-0.04031352505689667,-0.008942202039317504,-0.015621048490177314,0.002316447662149862
125,6,-0.119892779454701,4.1514900013062,-1.5016162850111,-2.67288313215623,0.797435899816765,0.143979133888134,-0.0077484952825178505,-0.02891984193468211,-0.031987410879278366,-0.008668778533257981,0.05465649735488065,0.008170339022908202
125,7,-0.121195068796612,3.55202610403269,-1.43887205204778,-2.63156654622389,0.806351756728778,0.145796890389069,-0.024341951969963138,-0.12232512846606802,0.025380249005501287,0.03465493864606595,0.06644434603296667,0.011496067579755076
125,8,-0.0859890172668386,2.94605076004963,-1.40828122904571,-2.61229593910963,0.767736946395491,0.135940116360408,7.015576204843915e-4,-0.2986976984346734,0.05661673116524679,0.054941839294430306,0.03153171583591541,0.0018860070832232567
126,1,-0.208305791927759,7.53412937887492,-2.24651129520532,-2.5988643210913702,0.493028069410802,0.171492030514005,-0.015019698460590272,0.18542906662206615,-0.34273124210155825,-0.004715989402585663,-0.03819216329787467,0.02547143298608931
126,2,-0.196090388143432,6.49260041923612,-1.91343056678668,-2.60645802705932,0.50445635630001,0.149842228094077,-0.026694260218853808,0.09138666878835977,-0.022966153695665126,-0.009491335909428411,-0.03139308996900547,0.0038840836793939404
126,3,-0.136779245892756,5.51214847851896,-1.98110652493775,-2.60400102825747,0.510122928094369,0.159854580044717,0.006775539692895724,-0.06102853783665907,-0.09917408894758672,-0.0110771510468064,-0.02614957482554381,0.012797378766002399
126,4,-0.127345766903416,4.82825224905518,-1.80315620586869,-2.56040276019048,0.523698108170454,0.163257887132964,0.0031531770053695868,-0.04609474490293142,0.07534606362952001,0.03233416195942773,-0.01801934644540648,0.016577432182751872
126,5,-0.105780594534476,4.1915234145381,-1.89245672196946,-2.57997364183693,0.52183908431011,0.139532804458237,0.008446503070510633,-0.04927276540683323,-0.0049291619631928185,0.015724578171531167,-0.020213399424360068,-0.007154046636549005
126,6,-0.125880244801498,3.66262044186572,-1.73094875302527,-2.59986545310381,0.578028559012073,0.125244754134892,-0.02087974154692286,-0.025984155585030422,0.15539182137382523,-0.007989156139949216,0.035300484563364876,-0.020345583176040655
126,7,-0.0450769535985176,3.03321921785824,-1.82590595823073,-2.59297056850254,0.565778146111314,0.128759436430459,0.04463238231052326,-0.14932676885038543,0.05505804308982509,9.128597083045698e-4,0.025922063428678976,-0.015322928824561793
126,8,-0.0799606958226478,2.80783444986565,-1.69760494186341,-2.61059768908543,0.608898928516546,0.127927882745807,-4.13901852932802e-4,0.05489123717147848,0.1840047186148206,-0.0156979673404809,0.07274502597014676,-0.015907768977084624
127,1,-0.155373563811646,6.90515314620008,-1.8198883515615,-2.57017239505676,0.298772556142318,0.156030227322801,0.013044247877315604,-0.49750742628700895,0.0473851539576855,0.0038327220722718103,-0.09544629319657505,0.013296315787391821
127,2,-0.155172978843404,6.12828532714185,-1.96814213684491,-2.59338446793388,0.351315200316195,0.157683859419295,-0.01064513269703296,-0.32688868354014566,-0.11418427133847131,-0.016560991343741005,-0.047532862583036795,0.015012400997118452
127,3,-0.0609317046279754,5.35242043292483,-1.93187651367333,-2.58909284069756,0.38475300639335003,0.149532843896456,0.05775479917946917,-0.2747168436650247,-0.08645062526774305,-0.016312178046649084,-0.014518113156779089,0.005762328610247891
127,4,-0.124638402545823,5.04776190978496,-1.9585481601484,-2.60595743000193,0.419784264104872,0.154937333952279,-0.019007740415244542,0.11945465559261326,-0.11655243823476624,-0.033363722411774877,0.015068192858795126,0.011543564994573374
127,5,-0.11824155231128,4.42456989705584,-1.90991566113324,-2.60325930489386,0.466603229698851,0.14060740807671,-0.02888273648450053,0.129813456876672,-0.05889464871154915,-0.027704299445151293,0.06155212933416454,-0.002792757025569498
127,6,-0.0558565980272994,3.83336213549944,-1.79296024378782,-2.56620927939924,0.456423557891923,0.131002662441004,0.024275623449068598,0.09079727781445435,0.05687378302669899,0.0055238030048681,0.050696866812998564,-0.011300988877422147
127,7,-0.0611402015292224,3.55407914536294,-1.7019370433286,-2.54165677211624,0.435045326398374,0.112206845986856,0.003700852601611307,0.31757289842007985,0.14252041040737873,0.032083441534851875,0.03219062708552256,-0.02858883327565831
127,8,-0.0949184257021952,3.24837813771683,-1.7158004767329,-2.52225528254986,0.397141972021526,0.137616934519705,-0.040239913510687356,0.4414746647884247,0.12930263616075433,0.05250122463533646,-0.002010547155089637,-0.002932031210680114
128,1,-0.22100503274222,8.03146956346163,-1.67119435919952,-2.63758417165648,0.58557030886831,0.153770109961005,-0.028200307315542197,0.16716917215862281,-0.09286619756362047,0.006006957539549607,-0.08371095121531735,0.011132118060218327
128,2,-0.194739055262746,6.92644439975053,-1.68721251306326,-2.61924221802482,0.657484421672277,0.14838618120959499,-0.025824295378658754,0.009630570252615378,-0.12219999144010751,0.027167270632316942,-0.016426051971689004,0.005810642422040935
128,3,-0.140595213870037,5.9527491234368,-1.59066717741338,-2.63609101695808,0.677104614431217,0.128456399635558,0.0024782036751237885,-0.1360279719689732,-0.03418663289107915,0.0062756577598288565,0.002771084136353519,-0.015218196016027613
128,4,-0.112489312496696,5.24977305408662,-1.46191176726153,-2.63395774277045,0.707866590115479,0.135290395643982,0.01752826337159867,-0.1401740189216456,0.09113861076881768,0.008221976886702898,0.028088108124667888,-0.008007453679101134
128,5,-0.0912331137915217,4.68732649160314,-1.50104919418376,-2.65079825985683,0.712808773516044,0.144692175518203,0.02251261577297399,-0.06906976739194715,0.0610264743546447,-0.005657242341123414,0.03269526240662335,0.0013879300505459935
128,6,-0.0952904649083675,4.23116092264553,-1.46062415849238,-2.67201817719964,0.699266571319034,0.142988995577565,0.00922867030571671,0.026956246144625773,0.10026452443885292,-0.030699082728534055,0.01847746949537532,7.81263893761347e-4
128,7,-0.0802424137955028,3.75470859810369,-1.55775706757377,-2.63752190893203,0.696053989077228,0.145748319856331,0.008985554073047117,0.05656253234491082,-0.0022449577210772453,0.005804316786059527,0.018136879019642338,0.005048560228439192
128,8,-0.0857741304334841,3.35349652912618,-1.55708959895681,-2.66146237378698,0.674183129925694,0.139518181135887,-0.006708704504260032,0.08495323738185512,-9.318299464418089e-4,-0.017119854534785706,-3.17999956559456e-5,-9.348649598756309e-4
129,1,-0.181763433824876,6.78329719180834,-1.61844675727866,-2.6324522826304,0.38231759570463,0.188209845167655,-0.006371175007773788,-0.21096361130875874,0.0903029001806519,-0.05099812823731931,-0.018180162453435567,0.04019070496870705
129,2,-0.101263669172639,5.87448002268396,-1.68827688311005,-2.60233974159188,0.421137868540014,0.177759311661881,0.05023862410187267,-0.1722942186280454,0.007157134336514881,-0.018067227737692093,0.01601089682160972,0.029802624576165698
129,3,-0.178242361112718,5.36816167682076,-1.58902158977318,-2.56318215365018,0.383332799094227,0.157476019931953,-0.052581410177132776,0.14942416960089577,0.09788045057253325,0.01704754626477989,-0.022217229275074635,0.008420275982206155
129,4,-0.124493640632869,4.47694987125717,-1.7310068744767,-2.56224170106362,0.409666880834686,0.134012709090135,-0.011888531374149913,-0.04295761356518657,-0.047535000622939805,0.017801043790584448,-0.0013280992305633177,-0.014666288531109378
129,5,-0.106815523781319,3.85448166809283,-1.6490825505935,-2.5673478825411,0.455243139002642,0.136286111725655,-0.010482260826398901,-0.03187500271634747,0.04341461376831712,0.015656160171657607,0.04391312981878315,-0.012399282040163245
129,6,-0.0797251698578801,3.32040404918623,-1.73957132335143,-2.55890611568927,0.434543774318275,0.13087708614792,0.007381498746628537,-0.013761039128764807,-0.048261144596784655,0.02027600397888696,0.022538174420178025,-0.01671179383404489
129,7,-0.0589037805832194,2.92177819989683,-1.76233280243209,-2.59076157460957,0.401687755793337,0.131837728536227,0.012911720675754954,0.09367172232395937,-0.07639919675598472,-0.009572323694428952,-0.007445852338686887,-0.014243179389826055
129,8,-0.0508614254584499,2.62725929698073,-1.7531390217161,-2.5743486189857,0.372140570232978,0.12544113266199,0.01079153386119859,0.22875559342231355,-0.0665597568823193,0.007856925463545217,-0.033290857762810155,-0.020393061731933865
130,1,-0.17811938955483,8.33580307952675,-1.56045701983479,-2.73445152761981,0.921783889682114,0.205200430015052,0.002570527007552545,-0.02138657974180269,-0.1690499639702232,0.030081215197218292,0.03818436353768773,0.017697105825818682
130,2,-0.174793792460981,7.4452061317526,-1.48736836312276,-2.77945146905756,0.883928978874001,0.177210330599201,-0.017993841441189,0.0355030342891407,-0.10927694727094028,-0.012100366779424387,-0.004299760830763999,-0.010230540476799693
130,3,-0.149087106497533,6.5712371694477,-1.41305121785533,-2.78919807187995,0.91106067194292,0.184310446255253,-0.018128497816667463,-0.010429193923617852,-0.04349177910436186,-0.025889783541042544,0.02240887558725757,-0.0042294816847792405
130,4,-0.102914052053641,5.82580163696004,-1.34746280067598,-2.76080967484776,0.900133828661841,0.188120546897435,0.014988714950358403,-0.05703470401377064,0.018666471583035138,0.0023116584303917165,0.006037080610230894,-4.2634714094769155e-5
130,5,-0.139056198335603,5.31123137669183,-1.29534521770285,-2.73649866954333,0.887510118714438,0.187194746753716,-0.03742527763540257,0.06194584973119799,0.0798093450642221,0.02958396159337484,-0.006921658455781632,-9.748310023876272e-4
130,6,-0.0992739459287002,4.61595038501381,-1.27770766336548,-2.75151357914148,0.869908413734824,0.173591671349229,-0.006869619578911232,-0.08114355945263885,0.09625991379442023,0.01074712895062424,-0.02519895414963369,-0.013481392623021282
130,7,-0.0428296528389747,4.11958065537031,-1.28956620853567,-2.77653424050247,0.873739181425397,0.195732430329321,0.03428350616527999,-0.07145467835401398,0.07902479554568997,-0.012266401163381957,-0.01849619469298769,0.010167338412982563
130,8,-0.0383761287159501,3.90543239117544,-1.32117849888089,-2.78775154556094,0.87681944437614,0.186412814646492,0.02857448834897873,0.14399983146557016,0.048058164358145694,-0.022467412687747323,-0.011713751606008849,0.0010944362622827553
131,1,-0.192408776296514,8.47474375197545,-1.33712603648,-2.70962735486289,0.857273552007481,0.118780551647018,-0.005304583157810391,-0.10534293636975534,0.019007924676539334,4.7542082173857025e-4,0.04839495578738817,-0.005643777647972054
131,2,-0.158921462454919,7.51269987049288,-1.29887132029536,-2.75823304101611,0.82135494600295,0.117703334389858,0.004292765141194074,-0.11990025604723087,0.043947000848432394,-0.04531190587037459,0.007847136222518425,-0.006658541791899425
131,3,-0.127293445308614,6.71809255821829,-1.33062624751411,-2.74450638371603,0.829225177212115,0.108571628456794,0.010079439948572619,-0.08647083422968027,0.003660096528830703,-0.03562806250952244,0.015294310780786025,-0.016889304588994986
131,4,-0.0979169005870104,6.08162533167521,-1.37702452753797,-2.71577509867473,0.841704580630382,0.116135328958277,0.026400142993310102,-0.024108038375252328,-0.04616834998698249,-0.007083732528978093,0.022328762503105337,-0.008948857759009499
131,5,-0.121759289625004,5.59204082874016,-1.39762179165336,-2.68330652613991,0.794500548183295,0.118799820531942,-0.01371409234848249,0.11985827270287608,-0.05774032359431547,0.028346137864395438,-0.0252102990625912,-0.006290762329918376
131,6,-0.102491389308904,4.98324438061514,-1.35987052181663,-2.68154390498039,0.757532244313082,0.137914512524948,-0.0036727863827939605,0.06325340707203964,-0.021176039364757315,0.02628683597931447,-0.06285419364704226,0.013920443446940961
131,7,-0.0781205062613351,4.47078743407062,-1.32856576873397,-2.68696542848493,0.808831588164032,0.131183682833384,0.0054069293192406526,0.056855071269644064,0.004752140639362468,0.02287244372175845,-0.008682858030019225,0.008697585811288822
131,8,-0.0968527091544811,4.08018490276395,-1.28024601827813,-2.70081130321911,0.816694451503671,0.144052598349532,-0.023487815513231217,0.0958553139774283,0.053717550252878166,0.01004286252168285,0.0028821854458556118,0.021813214859566
132,1,-0.1969508607222,8.72169964962342,-1.3690143050756,-2.90042209374967,1.00343914202126,0.146003771862325,-0.003108020299544087,0.16676004965199898,-0.033628926180365726,-0.06443677289496419,0.020341814029850247,-0.03437193811214581
132,2,-0.172074564819238,7.73694534601242,-1.31847663939901,-2.90042209374967,0.99316409944488,0.158171554877834,-0.0021216899391726246,0.12949230784609345,0.0035930994834774133,-0.0616184134338571,0.005437557893131495,-0.022141701983404177
132,3,-0.133137939129688,6.87657252191623,-1.34174683830809,-2.81289072589051,1.00128744687205,0.193929187871305,0.010973593411450919,0.09715621784204398,-0.028209076526454213,0.02187014048607505,0.01313784866940415,0.012516874146035278
132,4,-0.176416390421314,6.21088282626779,-1.35634463545199,-2.79405715095279,0.978716537396356,0.173147540304459,-0.04536069955704121,0.13029654459111217,-0.04623704016230734,0.04051676036303942,-0.014878012502237636,-0.007888027092308236
132,5,-0.0941048176235988,5.32880087416122,-1.32935810057266,-2.82239638132748,0.975819913082295,0.185884959115472,0.020679026936874997,-0.1182345935022795,-0.010225214774920444,0.015138827846902458,-0.018109665934908148,0.004842995574130898
132,6,-0.124855881742042,4.85827678604323,-1.32032412914599,-2.76711672142337,0.988381891355277,0.189607213138744,-0.019298631531979665,-0.03656709912608669,-0.002378228955422168,0.06659656470641195,-0.00622327837616421,0.009661763381256239
